機構代碼,機構名稱,型態別,縣市鄉鎮,lat,lng,TWD97_X,TWD97_Y
3531171635,忠孝復健專科診所,西醫診所,新北市林口區,25.0763426,121.3733553,287663.3343,2774285.461
3807010183,柏瑞中醫診所,中醫診所,高雄市鳳山區,22.5987208,120.3301887,181133.7125,2500004.111
3735011367,劍橋牙醫診所,牙醫診所,苗栗縣苗栗市,24.5608685,120.8141103,231170.1327,2717152.69
3507340153,李內科診所,西醫診所,高雄市前金區,22.6280107,120.2948169,177512.2028,2503264.255
3501163170,黃浩魁小兒科診所,西醫診所,臺北市北投區,25.1356829,121.498289,300242.3203,2780898.985
3831101479,寶樹堂中醫診所,中醫診所,新北市淡水區,25.1705913,121.4469669,295054.6367,2784747.526
3505310111,健康超人兒科診所,西醫診所,臺南市永康區,22.9993197,120.2346891,171544.2069,2544412.529
3503200121,卓立復健科診所,西醫診所,臺中市大里區,24.1050555,120.6866591,218146.0222,2666693.375
3531025709,康新診所,西醫診所,新北市三重區,25.067861,121.4964063,300080.0974,2773385.924
3503280469,媽媽咪亞診所,西醫診所,臺中市南屯區,24.1510393,120.6510682,214540.5304,2671794.638
3832013432,風澤中醫診所,中醫診所,桃園市桃園區,24.992274,121.302796,280566.2299,2764955.943
3701027548,誠鼎牙醫診所,牙醫診所,臺北市大安區,25.0267665,121.5243852,302920.4444,2768844.725
3512013761,上水透析診所,西醫診所,新竹市東區,24.801768,120.9679606,246760.7735,2743821.701
1532011163,德仁醫院,醫院,桃園市桃園區,24.984073,121.3186219,282165.9452,2764051.238
3511012144,廖國棟皮膚科診所,西醫診所,基隆市中正區,25.1332179,121.7459473,325215.8947,2780741.116
3707300144,京湛牙醫診所,牙醫診所,高雄市左營區,22.684248,120.308877,178986.4675,2509484.852
3707290054,臻品牙醫診所,牙醫診所,高雄市鼓山區,22.6629049,120.300371,178101.3123,2507125.531
3832023134,羅明江中醫診所,中醫診所,桃園市中壢區,24.9666202,121.2210969,272323.5817,2762098.545
1531041390,怡和醫院,醫院,新北市中和區,25.0018899,121.4985247,300320.7221,2766079.419
3501113572,全心圓診所,西醫診所,臺北市內湖區,25.0689712,121.5822291,308738.0048,2773543.43
3507150051,路竹內科診所,西醫診所,高雄市路竹區,22.8547643,120.256909,173741.2875,2528392.972
3707010118,巨樺牙醫診所,牙醫診所,高雄市鳳山區,22.5966556,120.333531,181476.3381,2499773.886
3522024025,丞品內科診所,西醫診所,嘉義市西區,23.4890885,120.4430705,193115.0351,2598553.206
3507300453,九大自由診所,西醫診所,高雄市左營區,22.6756272,120.3127325,179378.2218,2508528.398
3531018197,大鈞診所,西醫診所,新北市板橋區,25.016228,121.4751872,297959.4474,2767659.11
3531018204,嘉恩診所,西醫診所,新北市板橋區,25.0220049,121.4659691,297026.8735,2768295.754
3505280056,林廷璋耳鼻喉科診所,西醫診所,臺南市歸仁區,22.9694034,120.2901334,177212.2587,2541071.046
3801152342,悅展中醫診所,中醫診所,臺北市士林區,25.0845722,121.5096923,301413.5029,2775241.94
3811041436,百草堂中醫診所,中醫診所,基隆市仁愛區,25.1304121,121.7393632,324553.6816,2780426.663
3532072328,日安親子診所,西醫診所,桃園市龜山區,25.0589436,121.3703854,287369.0125,2772357.448
3733051569,謙合牙醫診所,牙醫診所,新竹縣竹北市,24.829491,121.0053279,250538.538,2746891.905
3831101504,祐興中醫診所,中醫診所,新北市淡水區,25.1351778,121.4626716,296651.169,2780830.244
3707290045,御美牙醫診所,牙醫診所,高雄市鼓山區,22.6624237,120.2913113,177169.9879,2507076.655
3703200072,幸福牙醫診所,牙醫診所,臺中市大里區,24.114859,120.6775099,217218.4119,2667781.219
3731014782,康祐臻品牙醫診所,牙醫診所,新北市板橋區,25.024822,121.467679,297198.3664,2768608.383
3505350188,建名內科診所,西醫診所,臺南市北區,23.0180463,120.2085249,168873.0664,2546500.56
3701192371,德泰牙醫診所,牙醫診所,臺北市萬華區,25.0255958,121.4946844,299923.4925,2768703.776
3505310139,林俞仲身心精神科診所,西醫診所,臺南市永康區,23.0118932,120.2268093,170743.7196,2545809.157
3540111307,祥和診所,西醫診所,嘉義縣太保市,23.4547004,120.2950383,177975.8435,2594811.253
3812041609,德和堂陳刁隆中醫診所,中醫診所,新竹市北區,24.8052551,120.9661277,246575.5606,2744207.973
3805070038,劍德中醫診所,中醫診所,臺南市善化區,23.139701,120.316151,179968.2706,2559917.004
2390030030,金門縣金湖鎮衛生所,衛生所,金門縣金湖鎮,24.4383865,118.4121372,-12452.80568,2706027.807
3532052380,欣悅診所,西醫診所,桃園市蘆竹區,25.0440544,121.2912325,279386.5983,2770688.739
3531091909,晴美眼科診所,西醫診所,新北市三峽區,24.947806,121.374642,287832.4964,2760048.653
3538033067,為國眼科診所,西醫診所,南投縣草屯鎮,23.976251,120.6814445,217583.5962,2652429.614
3807350137,澄立中醫診所,中醫診所,高雄市苓雅區,22.6375428,120.3225506,180367.9285,2504306.541
3801172602,昱華中醫診所,中醫診所,臺北市信義區,25.0244664,121.5551353,306024.8198,2768602.321
3803080018,福佑中醫診所,中醫診所,臺中市神岡區,24.2585662,120.7129174,220850.3304,2683689.081
3507320400,大順博愛眼科診所,西醫診所,高雄市三民區,22.6505777,120.3228423,180404.4802,2505749.804
3531133180,誠康耳鼻喉科診所,西醫診所,新北市土城區,24.9881916,121.4681702,297261.954,2764551.214
3503260163,家昌耳鼻喉科診所,西醫診所,臺中市北區,24.1686478,120.6683851,216304.9575,2673740.516
3805350059,晉陽中醫診所,中醫診所,臺南市北區,23.008554,120.222086,170257.5721,2545441.936
3507360173,安順診所,西醫診所,高雄市前鎮區,22.5720649,120.3207904,180153.9603,2497056.803
3737131166,佳佳牙醫診所,牙醫診所,彰化縣花壇鄉,24.026062,120.539998,203207.7523,2657985.901
3505310166,富國耳鼻喉科診所,西醫診所,臺南市永康區,23.0063272,120.2462014,172728.4274,2545182.424
3803280214,杏菖中醫診所,中醫診所,臺中市南屯區,24.1425752,120.6534474,214779.9942,2670856.633
3731063276,佑安牙醫診所,牙醫診所,新北市新莊區,25.0491738,121.4537018,295778.7226,2771300.903
3801152333,畢士大中醫診所,中醫診所,臺北市士林區,25.0850885,121.5185005,302301.7967,2775302.508
3512042664,宏仁診所,西醫診所,新竹市北區,24.7973475,120.9618235,246140.1675,2743332.251
3505370046,承恩診所,西醫診所,臺南市安南區,23.0300051,120.213585,169398.864,2547822.091
3503290223,榮曜診所,西醫診所,臺中市北屯區,24.1661718,120.6952227,219031.3187,2673460.097
3522024016,吳南逸診所,西醫診所,嘉義市西區,23.4684325,120.4431393,193113.2046,2596265.665
3707010109,德霖牙醫診所,牙醫診所,高雄市鳳山區,22.5918235,120.3269001,180792.1383,2499241.877
3701183489,品瑞牙醫診所,牙醫診所,臺北市中正區,25.0283191,121.5196263,302439.5124,2769014.848
3546081228,長濱診所,西醫診所,臺東縣長濱鄉,23.3172957,121.4542041,296452.2947,2579491.795
3507310164,林邑樵耳鼻喉科診所,西醫診所,高雄市楠梓區,22.723649,120.2977543,177864.2007,2513853.27
3532052362,亮亮耳鼻喉科診所,西醫診所,桃園市蘆竹區,25.0488667,121.2932059,279584.569,2771222.196
3833051365,鄭淑玲中醫診所,中醫診所,新竹縣竹北市,24.8265542,121.0112633,251138.5083,2746566.664
3531112958,新台安診所,西醫診所,新北市汐止區,25.0625735,121.6548427,316067.2316,2772868.283
3807080032,隆好中醫診所,中醫診所,高雄市仁武區,22.677693,120.340488,182231.4093,2508744.228
3531065794,自立診所,西醫診所,新北市新莊區,25.0455603,121.4503879,295445.6761,2770899.538
3505320260,東寧愛爾麗整形外科診所,西醫診所,臺南市東區,22.9912995,120.2233135,170373.2848,2543530.504
3703230025,晶亮牙醫診所,牙醫診所,臺中市東區,24.1493847,120.7091165,220439.225,2671597.915
3735091089,康福牙醫診所,牙醫診所,苗栗縣公館鄉,24.5115042,120.8254872,232315.6533,2711683.826
3501195627,蔣富強皮膚專科診所,西醫診所,臺北市萬華區,25.0259372,121.5003105,300491.1475,2768743.676
3531151731,五股水碓診所,西醫診所,新北市五股區,25.074008,121.4337895,293760.7149,2774045.069
3507080116,仁武上明眼科診所,西醫診所,高雄市仁武區,22.6774247,120.3406252,182245.376,2508714.455
3832051405,慈護晶采中醫診所,中醫診所,桃園市蘆竹區,25.042488,121.286626,278922.1477,2770514.247
3701013713,大友牙醫診所,牙醫診所,臺北市松山區,25.062581,121.5659564,307099.2657,2772828.641
3503280450,永春復健科診所,西醫診所,臺中市南屯區,24.1527794,120.6332469,212729.9663,2671991.984
3511041305,基隆美詩爾診所,西醫診所,基隆市仁愛區,25.1294317,121.7431514,324936.2767,2780320.163
3533052188,沛群耳鼻喉專科診所,西醫診所,新竹縣竹北市,24.8401022,121.0024671,250249.3504,2748067.186
3532016982,蘇思明診所,西醫診所,桃園市桃園區,24.9838604,121.3180518,282108.4465,2764027.555
3505310120,黃建雄耳鼻喉科診所,西醫診所,臺南市永康區,23.0186433,120.2264188,170707.6357,2546556.876
3501184946,永康身心診所,西醫診所,臺北市中正區,25.0356306,121.5277302,303254.1982,2769827.871
3540061295,嘉其耳鼻喉科診所,西醫診所,嘉義縣新港鄉,23.5556956,120.3487105,183510.2748,2605970.129
3507350131,峻卿耳鼻喉科診所,西醫診所,高雄市苓雅區,22.6174678,120.2967702,177707.4832,2502095.852
3835051256,健康中醫診所,中醫診所,苗栗縣頭份市,24.684298,120.899633,239843.2186,2730814.294
3543014350,張文瑞診所,西醫診所,屏東縣屏東市,22.6833165,120.4861985,197206.4654,2509307.817
3532016964,瀚群骨科診所,西醫診所,桃園市桃園區,25.0161068,121.2991728,280194.6518,2767594.92
3507030054,欣明精神科診所,西醫診所,高雄市旗山區,22.885255,120.4829607,196951.9198,2531670.249
3832101544,成美中醫診所,中醫診所,桃園市平鎮區,24.9563408,121.2048838,270688.3004,2760957.413
3507320419,富生診所,西醫診所,高雄市三民區,22.6387653,120.3447384,182649.1834,2504431.702
3731111928,采風牙醫診所,牙醫診所,新北市汐止區,25.065297,121.6533707,315917.2596,2773169.24
3532016991,良祺復健科診所,西醫診所,桃園市桃園區,25.0162973,121.2937171,279643.9747,2767614.815
,綺色佳診所,西醫診所,臺北市大安區,25.0261145,121.5484101,305345.3532,2768782.109
3505310157,明澤欣心診所,西醫診所,臺南市永康區,23.0362326,120.2590905,174066.484,2548487.402
3543201139,楷和診所,西醫診所,屏東縣南州鄉,22.490012,120.5083382,199410.8305,2487895.494
3531025718,康歆診所,西醫診所,新北市三重區,25.067861,121.4964063,300080.0974,2773385.924
3507360182,佑鎮診所,西醫診所,高雄市前鎮區,22.5888478,120.3198297,180063.6358,2498915.668
3507350140,康和耳鼻喉科診所,西醫診所,高雄市苓雅區,22.616604,120.311587,179230.2712,2501993.086
3503280487,時蔚內科診所,西醫診所,臺中市南屯區,24.1549235,120.6496297,214395.4209,2672225.181
3801023560,吉升堂中醫診所,中醫診所,臺北市大安區,25.023855,121.530689,303557.893,2768524.71
3507080125,大林眼科診所,西醫診所,高雄市仁武區,22.681343,120.354873,183711.3489,2509141.916
3546051168,大安診所,西醫診所,臺東縣大武鄉,22.3623411,120.9070489,240427.1984,2473679.058
3503290241,方紹宇耳鼻喉科診所,西醫診所,臺中市北屯區,24.1769714,120.6856143,218057.6819,2674658.32
1532021365,華揚醫院,醫院,桃園市中壢區,24.9531213,121.2299504,273220.0319,2760604.868
3843012192,京祺中醫診所,中醫診所,屏東縣屏東市,22.6706557,120.4823937,196810.6285,2507907.223
3501184964,祈新婦產科診所,西醫診所,臺北市中正區,25.043096,121.51395,301860.4497,2770649.429
3501107190,美無極美學診所,西醫診所,臺北市中山區,25.0803101,121.5551972,306005.6855,2774787.927
3507310182,家恩診所,西醫診所,高雄市楠梓區,22.7418092,120.3384376,182052.3626,2515845.015
3731063285,君悅牙醫診所,牙醫診所,新北市新莊區,25.0423755,121.4529799,295708.4019,2770547.647
3807350146,祐陞中醫診所,中醫診所,高雄市苓雅區,22.62241,120.309731,179042.4447,2502636.887
3505350197,伊姿美醫美診所,西醫診所,臺南市北區,23.0053755,120.2071296,168722.4494,2545098.162
3532072346,李鴻麟診所,西醫診所,桃園市龜山區,24.9973905,121.3429006,284613.2497,2765532.3
3507310173,鄭泰德診所,西醫診所,高雄市楠梓區,22.7236107,120.2933134,177407.9878,2513851.195
3503050050,家安小兒科診所,西醫診所,臺中市沙鹿區,24.242323,120.56143,205462.8462,2681930.119
3731091289,北大蒔美牙醫診所,牙醫診所,新北市三峽區,24.9421496,121.3751919,287889.7578,2759422.289
3533052197,張建智內科診所,西醫診所,新竹縣竹北市,24.8405444,121.011595,251171.9052,2748116.212
3503170039,龍珍診所,西醫診所,臺中市龍井區,24.206438,120.523321,201579.2205,2677968.441
3537052764,存佑小兒科診所,西醫診所,彰化縣員林市,23.9542679,120.572301,206469.5831,2650024.406
3503170048,惟仁耳鼻喉科診所,西醫診所,臺中市龍井區,24.1811924,120.5836702,207701.2086,2675152.854
3501184973,平安身心精神科診所,西醫診所,臺北市中正區,25.0188044,121.5298659,303477.0113,2767964.954
3705320102,維契牙醫診所,牙醫診所,臺南市東區,22.9739563,120.2233535,170367.2204,2541609.9
3543281191,晨安診所,西醫診所,屏東縣瑪家鄉,22.701422,120.604168,209333.4305,2511275.541
3803200136,玄明醫中醫診所,中醫診所,臺中市大里區,24.1022847,120.688168,218298.7346,2666386.168
3743051124,萬丹牙醫診所,牙醫診所,屏東縣萬丹鄉,22.5840292,120.4882736,197381.8985,2498312.901
3505270023,方永昌小兒科診所,西醫診所,臺南市仁德區,22.9704344,120.2609712,174222.5089,2541199.974
3803200145,益民全真中醫診所,中醫診所,臺中市大里區,24.1142942,120.6836457,217841.988,2667717.247
3531034379,柏安診所,西醫診所,新北市永和區,25.00756,121.521294,302616.6635,2766716.112
3501014270,生昇復健專科診所,西醫診所,臺北市松山區,25.0559228,121.5635351,306858.0484,2772090.118
3801093375,正和中醫診所,中醫診所,臺北市大同區,25.0553626,121.5143265,301893.2771,2772008.288
3505350204,維摩詰診所,西醫診所,臺南市北區,23.005198,120.181797,166125.3603,2545092.776
3507300499,蘇?民耳鼻喉科診所,西醫診所,高雄市左營區,22.6844046,120.3150878,179624.7346,2509499.238
3803250083,崇倫中醫診所,中醫診所,臺中市南區,24.1299657,120.6582128,215260.8973,2669458.936
3532017005,鼎侑診所,西醫診所,桃園市桃園區,25.0122189,121.2984309,280120.7219,2767164.119
3531065829,樂樂診所,西醫診所,新北市新莊區,25.0180793,121.4263411,293028.826,2767847.766
3701105323,陽光牙醫診所,牙醫診所,臺北市中山區,25.0517526,121.5349476,303975.4745,2771616.492
,灩妮醫美診所,西醫診所,臺北市大安區,25.0268497,121.5232315,302803.9764,2768853.49
3703060014,美澄牙醫診所,牙醫診所,臺中市梧棲區,24.2577453,120.5349891,202783.406,2683646.882
3701013731,崇皓牙醫診所,牙醫診所,臺北市松山區,25.0551429,121.555494,306047.0773,2772000.376
3501113581,富康復健科診所,西醫診所,臺北市內湖區,25.069379,121.6154239,312086.7274,2773603.431
3801102262,王倩梅中醫診所,中醫診所,臺北市中山區,25.0512878,121.5437612,304864.9786,2771568.553
3532082593,八德身心診所,西醫診所,桃園市八德區,24.9596339,121.2998569,280277.5251,2761339.987
3731033394,艾莘牙醫診所,牙醫診所,新北市永和區,25.0075041,121.520151,302501.3168,2766709.477
3543181132,家豐診所,西醫診所,屏東縣崁頂鄉,22.5132704,120.5099835,199588.555,2490470.316
3701162373,品緻牙醫診所,牙醫診所,臺北市北投區,25.1152625,121.5177636,302214.6508,2778644.483
3512013770,靚世紀診所,西醫診所,新竹市東區,24.8133379,120.9804248,248021.1046,2745102.933
3701105314,長安牙醫診所,牙醫診所,臺北市中山區,25.0483879,121.542937,304783.1048,2771247.009
3831014024,翰林居中醫診所,中醫診所,新北市板橋區,25.0051247,121.4555437,295980.985,2766422.452
3503260172,諾妍美容醫學診所,西醫診所,臺中市北區,24.15348,120.685275,218017.3576,2672056.71
1132010024,沙爾德聖保祿修女會醫療財團法人聖保祿醫院,綜合醫院,桃園市桃園區,24.9823171,121.312003,281498.1881,2763855.197
3807350155,福德中醫診所,中醫診所,高雄市苓雅區,22.6266771,120.3268814,180807.6475,2503101.327
3539061869,龔顯琦診所,西醫診所,雲林縣北港鎮,23.576381,120.29965,178512.7509,2608284.578
3731063294,雙美牙醫診所,牙醫診所,新北市新莊區,25.0235289,121.4143338,291815.1193,2768447.625
3501195636,博昌復健科診所,西醫診所,臺北市萬華區,25.0267568,121.5006275,300522.804,2768834.578
3534022102,劉醫師小兒科診所,西醫診所,宜蘭縣羅東鎮,24.6797423,121.7637869,327296.7869,2730521.133
3507330157,萊佳形象美學診所,西醫診所,高雄市新興區,22.627162,120.310287,179102.0387,2503162.827
3507330166,美博仕診所,西醫診所,高雄市新興區,22.6356524,120.3053736,178601.3422,2504105.347
3531034388,誠新耳鼻喉科診所,西醫診所,新北市永和區,25.0130455,121.5150984,301988.9919,2767321.322
3803200163,同仁堂中醫診所,中醫診所,臺中市大里區,24.115483,120.689834,218471.3358,2667847.501
3743031140,聯盟東港牙醫診所,牙醫診所,屏東縣東港鎮,22.4697667,120.4626385,194700.4612,2485669.901
3505350213,文元診所,西醫診所,臺南市北區,23.0137284,120.2006485,168063.0832,2546026.776
3507010374,朝仁耳鼻喉科診所,西醫診所,高雄市鳳山區,22.5970556,120.327241,180829.8044,2499821.084
3807360099,右東中醫診所,中醫診所,高雄市前鎮區,22.6090224,120.3153977,179618.1721,2501151.746
3505310175,吳芳峻診所,西醫診所,臺南市永康區,23.0090969,120.2595238,174095.7039,2545482.178
3507010383,泰元復健科診所,西醫診所,高雄市鳳山區,22.602329,120.3515236,183329.0542,2500393.958
3522013451,廖學儒耳鼻喉科診所,西醫診所,嘉義市東區,23.48237,120.459625,194803.1556,2597802.724
3805340062,不甘中醫診所,中醫診所,臺南市中西區,22.9891599,120.208462,168849.3478,2543301.704
3501185005,威尼斯美學診所,西醫診所,臺北市中正區,25.043516,121.511629,301626.0678,2770695.063
3701027575,華研牙醫診所,牙醫診所,臺北市大安區,25.0376729,121.5439808,304893.1977,2770060.578
3503020061,東福診所,西醫診所,臺中市東勢區,24.2575467,120.8305028,232789.5602,2683556.625
3837111086,祥富中醫診所,中醫診所,彰化縣福興鄉,24.052969,120.441302,193179.8565,2661002.225
3501107234,達特琳醫美診所,西醫診所,臺北市中山區,25.0521106,121.5423506,304722.2824,2771659.12
3733051587,早安美學牙醫診所,牙醫診所,新竹縣竹北市,24.821345,121.0092464,250934.6766,2745989.682
3837181131,宗安中醫診所,中醫診所,彰化縣永靖鄉,23.9211298,120.54725,203908.1367,2646362.363
3532042080,育勝診所,西醫診所,桃園市楊梅區,24.9150189,121.1461587,264763.4003,2756372.89
3832013441,廣和中醫診所,中醫診所,桃園市桃園區,24.9987071,121.3033161,280617.1387,2765668.608
3532026808,日揚診所,西醫診所,桃園市中壢區,24.9762616,121.2552216,275767.0699,2763172.492
3731142094,華康牙醫診所,牙醫診所,新北市蘆洲區,25.0854051,121.4789512,298312.2224,2775322.854
3831014033,大雄中醫診所,中醫診所,新北市板橋區,25.0187373,121.4619896,296626.4802,2767932.444
3833051383,弘恩中醫診所,中醫診所,新竹縣竹北市,24.8237089,121.0123437,251247.745,2746251.53
3701192380,雲品牙醫診所,牙醫診所,臺北市萬華區,25.0232594,121.4999641,300457.2832,2768446.941
3831028411,宏安中醫診所,中醫診所,新北市三重區,25.067363,121.492524,299688.625,2773329.331
3531045452,寰康復健診所,西醫診所,新北市中和區,25.0011806,121.5114892,301629.668,2766005.729
3505200012,大心診所,西醫診所,臺南市新市區,23.07515,120.291372,177395.9108,2552780.723
3843012209,集成中醫診所,中醫診所,屏東縣屏東市,22.6719935,120.4954038,198148.0777,2508050.763
3531045461,快樂小兒科診所,西醫診所,新北市中和區,24.9915689,121.5044647,300924.5648,2764938.436
3703230034,微風牙醫診所,牙醫診所,臺中市東區,24.1388228,120.7020047,219714.0019,2670429.701
3503260181,蔡順宗診所,西醫診所,臺中市北區,24.1670142,120.6677056,216235.4841,2673559.757
3501014323,美人魚時尚婦產科診所,西醫診所,臺北市松山區,25.0520388,121.5474591,305237.7639,2771653.243
3532072355,水雲醫美診所,西醫診所,桃園市龜山區,25.0571762,121.3675349,287081.9485,2772160.899
3512013798,林亮辰皮膚專科診所,西醫診所,新竹市東區,24.8073579,120.976182,247592.0761,2744440.662
3539181866,人人診所,西醫診所,雲林縣四湖鄉,23.6347844,120.2254396,170972.5433,2614791.661
3807010218,鳳山濟世中醫診所,中醫診所,高雄市鳳山區,22.6239334,120.3707573,185316.663,2502777.788
3837021229,慶林中醫診所,中醫診所,彰化縣鹿港鎮,24.0565455,120.4350138,192541.9185,2661400.884
3535091227,家正診所,西醫診所,苗栗縣公館鄉,24.502994,120.823658,232129.0866,2710741.516
3743012074,千代牙醫診所,牙醫診所,屏東縣屏東市,22.6558017,120.4808273,196643.9188,2506262.979
3803260132,佑誠中醫診所,中醫診所,臺中市北區,24.155628,120.668631,216326.5298,2672298.504
3503280503,周省村診所,西醫診所,臺中市南屯區,24.1369489,120.6532591,214759.3149,2670233.565
3707010136,文山亞太聯盟牙醫診所,牙醫診所,高雄市鳳山區,22.6409253,120.3481877,183004.7767,2504669.329
3531133206,民安復健科診所,西醫診所,新北市土城區,24.9843555,121.4660269,297047.0438,2764125.567
3532017041,達康復健科診所,西醫診所,桃園市桃園區,24.9838126,121.3178473,282087.8138,2764022.212
3501185014,悠媞時尚診所,西醫診所,臺北市中正區,25.0454166,121.5158347,302049.6502,2770907.194
3731014791,艾美牙醫診所,牙醫診所,新北市板橋區,25.0248056,121.4700944,297442.1394,2768607.411
3732013565,潔德美學牙醫診所,牙醫診所,桃園市桃園區,25.020591,121.2958826,279861.4947,2768090.874
3803260141,子午中醫診所,中醫診所,臺中市北區,24.1677335,120.6684198,216308.2435,2673639.248
3707300153,元康牙醫診所,牙醫診所,高雄市左營區,22.66034,120.311074,179199.9482,2506836.374
3732013574,禾騏牙醫診所,牙醫診所,桃園市桃園區,25.0185888,121.3043374,280715.2856,2767870.995
3507300533,養全診所,西醫診所,高雄市左營區,22.673612,120.3038395,178463.3239,2508309.499
3539032180,大屯診所,西醫診所,雲林縣虎尾鎮,23.703401,120.385289,187314.9977,2622311.449
3707320146,銘佑牙醫診所,牙醫診所,高雄市三民區,22.647929,120.321507,180265.9014,2505457.129
3501107261,吳寬輝診所,西醫診所,臺北市中山區,25.054405,121.5207038,302537.1382,2771904.68
3803010070,毫光堂中醫診所,中醫診所,臺中市豐原區,24.2515636,120.7328026,222867.9496,2682909.519
3505370055,杏安耳鼻喉科診所,西醫診所,臺南市安南區,23.041831,120.197295,167736.3761,2549140.763
3744011295,全家牙醫診所,牙醫診所,澎湖縣馬公市,23.574681,119.573597,104392.2118,2608646.555
3505370064,北一診所,西醫診所,臺南市安南區,23.0404595,120.2003571,168049.3739,2548987.164
3531081663,金鶯診所,西醫診所,新北市鶯歌區,24.9530179,121.351332,285477.0682,2760619.646
3801201804,楊麗姝中醫診所,中醫診所,臺北市文山區,25.0003238,121.5526539,305785.2958,2765927.134
3701183505,信義東暘牙醫診所,牙醫診所,臺北市中正區,25.0346589,121.5275232,303233.7285,2769720.159
3837021238,龍山中醫診所,中醫診所,彰化縣鹿港鎮,24.047369,120.4379327,192834.7083,2660383.383
3811051129,同仁堂中醫診所,中醫診所,基隆市中山區,25.1341681,121.7346367,324074.8024,2780840.11
3501014350,聯青診所,西醫診所,臺北市松山區,25.0513997,121.5531337,305810.6229,2771584.781
3831014042,鼎鈞中醫診所,中醫診所,新北市板橋區,25.0092954,121.4580337,296230.7591,2766885.263
3832071265,悅兒親子中醫診所,中醫診所,桃園市龜山區,25.0593142,121.3704642,287376.8505,2772398.519
3537052782,統新診所,西醫診所,彰化縣員林市,23.9599739,120.57234,206475.4678,2650656.326
3701027584,昱典牙醫診所,牙醫診所,臺北市大安區,25.0255737,121.5400562,304502.5031,2768718.819
3501195663,光晶妍眼科診所,西醫診所,臺北市萬華區,25.0231942,121.4999432,300455.2006,2768439.711
3837052046,雅崇中醫診所,中醫診所,彰化縣員林市,23.9612303,120.5783071,207083.1849,2650793.642
3503260207,博恩骨科診所,西醫診所,臺中市北區,24.1529537,120.6766377,217139.4865,2672000.422
3705070027,遠東聯盟牙醫診所,牙醫診所,臺南市善化區,23.130375,120.296705,177971.7915,2558893.711
3531045489,杏嘉診所,西醫診所,新北市中和區,24.9998215,121.5049975,300974.9461,2765852.732
3701112800,喜悅牙醫診所,牙醫診所,臺北市內湖區,25.0820319,121.5666224,307157.4304,2774983.428
3705320111,美利安牙醫診所,牙醫診所,臺南市東區,22.976273,120.230613,171112.9432,2541862.53
3732013583,藝文君品牙醫診所,牙醫診所,桃園市桃園區,25.018715,121.298847,280161.1323,2767883.739
3831132072,合安中醫診所,中醫診所,新北市土城區,24.9864139,121.471191,297567.5933,2764355.365
146020537,衛生福利部臺東醫院成功分院,醫院,臺東縣成功鎮,23.0993473,121.3778374,288704.7661,2555334.281
3532026826,聖宜診所,西醫診所,桃園市中壢區,24.960658,121.2228512,272501.7934,2761438.451
3801102299,詠生中醫診所,中醫診所,臺北市中山區,25.0796147,121.5587281,306362.1917,2774712.368
3807010236,天意中醫診所,中醫診所,高雄市鳳山區,22.6064972,120.3421386,182366.1738,2500859.742
3512013805,陽光診所,西醫診所,新竹市東區,24.7834729,121.017672,251786.9251,2741795.094
3501107298,耘康復健科診所,西醫診所,臺北市中山區,25.061662,121.543568,304840.8674,2772717.582
3832101562,忠貞中醫診所,中醫診所,桃園市平鎮區,24.922095,121.250261,275277.3015,2757171.972
3737021361,悅恩牙醫診所,牙醫診所,彰化縣鹿港鎮,24.0561682,120.436607,192703.7801,2661358.447
3701192399,尚潔牙醫診所,牙醫診所,臺北市萬華區,25.0213596,121.4987678,300337.3233,2768236.065
3731014808,絕美牙醫診所,牙醫診所,新北市板橋區,25.0187829,121.4652441,296954.9291,2767938.619
3537161197,大新診所,西醫診所,彰化縣埔鹽鄉,23.985504,120.4458434,193612.3146,2653528.587
3535151166,永安診所,西醫診所,苗栗縣造橋鄉,24.6246386,120.8913853,239003.355,2724207.244
3803280223,端端中醫診所,中醫診所,臺中市南屯區,24.143113,120.6408727,213502.174,2670919.414
1507010014,新高鳳醫院,醫院,高雄市鳳山區,22.6262003,120.3587368,184082.0539,2503034.079
3703280150,永新牙醫診所,牙醫診所,臺中市南屯區,24.1475823,120.6379658,213208.0248,2671415.153
3532026817,心安診所,西醫診所,桃園市中壢區,24.9558486,121.2642752,276685.5236,2760913.256
3503290250,張內科診所,西醫診所,臺中市北屯區,24.1670401,120.7228891,221842.731,2673550.417
943010035,優生醫療社團法人優生醫院,醫院,屏東縣屏東市,22.6860494,120.5038553,199021.7596,2509604.269
3832013450,昱陽中醫診所,中醫診所,桃園市桃園區,24.9966178,121.317582,282057.7093,2765440.488
3707360042,尚品牙醫診所,牙醫診所,高雄市前鎮區,22.5776113,120.32377,180463.1583,2497669.579
3503280512,瑞東診所,西醫診所,臺中市南屯區,24.144449,120.6122889,210597.6057,2671075.121
3731014826,東豪牙醫診所,牙醫診所,新北市板橋區,25.0287339,121.471058,297537.8744,2769042.865
3701183514,新芽牙醫診所,牙醫診所,臺北市中正區,25.0375599,121.531311,303614.7112,2770042.984
3532017050,聖和診所,西醫診所,桃園市桃園區,24.9909652,121.3113023,281425.2502,2764812.921
3837012588,信義中醫診所,中醫診所,彰化縣彰化市,24.063055,120.533762,202586.9896,2662084.973
3707080058,澄鼎牙醫診所,牙醫診所,高雄市仁武區,22.6814407,120.3550444,183729.0083,2509152.658
