郵遞區號,局名,電腦局名,lat,lng,TWD97_X,TWD97_Y
320028,中壢忠義郵局,桃園55支,24.964728,121.235627,273791.0173,2761891.43
320314,中原大學郵局,桃園56支,24.957537,121.2410215,274337.1104,2761095.897
320007,中壢興國郵局,桃園57支,24.9629329,121.2193964,272152.5461,2761689.855
324032,平鎮山仔頂郵局,桃園58支,24.8973573,121.210974,271313.4036,2754425.271
320037,中壢華勛郵局,桃園59支,24.9662973,121.2629982,276554.3345,2762070.324
320060,中壢東興郵局,桃園60支,24.936059,121.233891,273621.2026,2758715.7
324030,平鎮北勢郵局,桃園61支,24.9419719,121.223201,272540.5149,2759368.806
320052,中壢仁美郵局,桃園62支,24.9354866,121.2554973,275803.4019,2758656.229
320023,中壢南園郵局,桃園63支,24.9718509,121.2382125,274050.6889,2762680.832
320070,中壢頂壢郵局,桃園64支,24.969278,121.2611139,276363.445,2762400.105
320006,中壢志廣郵局,桃園65支,24.9614119,121.2116209,271367.7109,2761520.14
324030,平鎮金陵郵局,桃園66支,24.924762,121.228093,273037.7466,2757463.434
327004,新屋永安郵局,桃園67支,24.9878328,121.041381,254177.4094,2764430.541
328454,觀音工業區郵局,桃園68支,25.0521089,121.11805,261910.9413,2771554.456
327008,新屋郵局,桃園69支,24.9724925,121.1044676,260547.3094,2762734.848
320029,中壢環北郵局,桃園70支,24.9659039,121.2261759,272836.5291,2762020.051
324010,平鎮高雙郵局,桃園71支,24.954506,121.1894501,269130.1503,2760751.925
320012,中壢大崙郵局,桃園72支,24.9883859,121.180387,268209.9937,2764503.275
324016,平鎮南勢郵局,桃園73支,24.9172576,121.2091349,271124.2217,2756629.159
325012,龍潭郵局,桃園74支,24.866656,121.216914,271918.9037,2751025.721
325007,龍潭大平郵局,桃園75支,24.8256048,121.2370153,273958.0268,2746482.267
325006,龍潭石門水庫郵局,桃園76支,24.8346544,121.2411026,274369.4104,2747485.324
325018,桃園客家文化館郵局,桃園77支,24.8454699,121.234544,273704.4384,2748682.094
325015,龍潭中興郵局,桃園78支,24.8742607,121.2341237,273656.4821,2751870.899
325025,龍潭烏林郵局,桃園80支,24.883338,121.212113,271430.8895,2752872.662
325207,龍潭核研所郵局,桃園81支,24.8576942,121.2517986,275445.7992,2750039.171
325027,龍潭南龍郵局,桃園82支,24.8638923,121.2122228,271445.3388,2750718.866
325021,龍潭高原郵局,桃園83支,24.846277,121.198758,270087.5477,2748765.742
326102,楊梅郵局,桃園84支,24.910588,121.147638,264913.3564,2755882.281
326021,楊梅大同郵局,桃園85支,24.9129348,121.1624919,266413.4853,2756143.925
326019,楊梅富岡郵局,桃園86支,24.935077,121.0816629,258247.3808,2758589.084
326010,楊梅埔心里郵局,桃園87支,24.9186683,121.1842392,268609.3482,2756781.773
326013,楊梅幼工郵局,桃園88支,24.9250469,121.1739248,267566.6214,2757486.901
328007,觀音草漯郵局,桃園89支,25.045214,121.141104,264237.8297,2770792.985
326017,楊梅高榮郵局,桃園90支,24.956359,121.1674218,266905.5357,2760954.243
326103,楊梅光華郵局,桃園91支,24.9161571,121.1457717,264724.1745,2756498.916
326020,楊梅秀才郵局,桃園92支,24.9011138,121.1408571,264229.4829,2754832.187
326104,楊梅瑞塘郵局,桃園93支,24.9098027,121.1765485,267833.8109,2755798.781
360009,苗栗中苗郵局,苗栗901支,24.5584337,120.8208391,231851.3837,2716882.12
362001,頭屋郵局,苗栗2支,24.576325,120.854271,235240.0645,2718859.692
360003,苗栗北苗郵局,苗栗3支,24.566789,120.823911,232163.7435,2717807.116
360012,苗栗南苗郵局,苗栗4支,24.550191,120.81619,231379.2217,2715969.815
368001,西湖郵局,苗栗5支,24.5594124,120.7591242,225599.9644,2717000.041
360008,苗栗文山郵局,苗栗6支,24.5641377,120.811838,230940.4517,2717515.085
360013,苗栗福星郵局,苗栗7支,24.5855305,120.8249743,232274.0838,2719882.71
360001,苗栗嘉盛郵局,苗栗8支,24.5745101,120.829464,232727.2727,2718661.565
363011,公館郵局,苗栗9支,24.501597,120.828014,232570.3422,2710586.235
363003,公館鶴岡郵局,苗栗10支,24.5315728,120.8320426,232982.6537,2713905.701
366006,銅鑼郵局,苗栗11支,24.4882583,120.7871053,228422.2253,2709114.684
360006,苗栗府前郵局,苗栗12支,24.5628643,120.8183695,231601.8645,2717373.161
356011,後龍郵局,苗栗13支,24.6142729,120.7860759,228339.5433,2723071.678
357006,通霄郵局,苗栗14支,24.490847,120.680135,217580.9363,2709422.29
357001,通霄白沙屯郵局,苗栗15支,24.5643128,120.7089839,220522.0138,2717552.59
364020,大湖郵局,苗栗16支,24.4222829,120.8680209,236616.4068,2701797.416
354009,獅潭郵局,苗栗17支,24.5279009,120.9359987,243515.2421,2713490.168
365008,泰安郵局,苗栗18支,24.446263,120.9055606,240425.0055,2704450.188
367005,三義郵局,苗栗19支,24.414283,120.772563,226934.8352,2700923.95
358011,苑裡郵局,苗栗20支,24.4418611,120.6534707,214864.8362,2704003.359
358006,苑裡山腳郵局,苗栗21支,24.4159249,120.6848254,218037.427,2701123.213
358008,苑裡社苓郵局,苗栗22支,24.4021918,120.6754455,217082.6229,2699604.408
350001,竹南郵局,苗栗23支,24.6859027,120.878531,237707.9271,2730993.753
361029,造橋郵局,苗栗24支,24.6405992,120.866102,236445.2781,2725977.243
350002,竹南中港郵局,苗栗25支,24.6833064,120.8668533,236525.9202,2730707.29
350401,竹南科學園郵局,苗栗26支,24.7070693,120.9232159,242231.1369,2733334.842
361031,造橋大西郵局,苗栗27支,24.6228491,120.8908641,238950.429,2724009.087
350001,竹南照南郵局,苗栗28支,24.691583,120.879794,237836.288,2731622.775
351026,頭份郵局,苗栗29支,24.6831107,120.9039374,240278.7167,2730682.48
351007,頭份斗煥郵局,苗栗30支,24.681548,120.944878,244421.7297,2730507.117
352020,三灣郵局,苗栗31支,24.656626,120.958894,245839.3032,2727746.336
351010,頭份田寮郵局,苗栗32支,24.685191,120.886506,238514.8939,2730914.235
351006,頭份上公園郵局,苗栗33支,24.6883985,120.9142585,241323.5515,2731267.45
353005,南庄郵局,苗栗34支,24.6040369,121.0009205,250093.2108,2721921.137
351015,頭份尖山郵局,苗栗35支,24.6640349,120.8795712,237811.0651,2728571.644
351004,頭份蟠桃郵局,苗栗36支,24.6962415,120.9091844,240810.6625,2732136.45
369001,卓蘭郵局,苗栗37支,24.3133584,120.8243115,232168.7009,2689738.64
640010,斗六西平路郵局,雲林901支,23.7083231,120.538543,202945.0701,2622797.545
647008,莿桐郵局,雲林1支,23.7564316,120.499537,198986.2786,2628138.802
640109,斗六大崙郵局,雲林2支,23.679119,120.538531,202933.3786,2619563.335
640153,斗六石榴郵局,雲林3支,23.7218041,120.5890037,208094.9362,2624274.746
640008,斗六鎮北郵局,雲林4支,23.712992,120.539621,203056.6665,2623314.249
640005,斗六永安郵局,雲林5支,23.710611,120.54769,203878.6105,2623047.928
647005,莿桐饒平郵局,雲林6支,23.7746039,120.5273152,201824.5314,2630141.63
643002,林內郵局,雲林7支,23.7563958,120.6134114,210593.9705,2628098.639
646005,古坑郵局,雲林8支,23.6445767,120.5620471,205320.1542,2615730.405
646003,古坑東和郵局,雲林9支,23.684127,120.5687307,206015.2553,2620108.307
646009,古坑草嶺郵局,雲林10支,23.5837402,120.6934891,218715.5029,2608958.266
630042,斗南郵局,雲林11支,23.675217,120.479174,196877.6935,2619152.049
631046,大埤郵局,雲林12支,23.6456065,120.4318845,192041.1885,2615891.211
630048,斗南石龜郵局,雲林13支,23.641334,120.48282,197235.9867,2615398.312
630051,斗南新光郵局,雲林14支,23.6894309,120.4814408,197114.6256,2620725.334
648004,西螺郵局,雲林15支,23.7998271,120.4605836,195033.8063,2632959.252
648104,西螺埔心郵局,雲林16支,23.7982037,120.4414655,193084.9354,2632786.997
632003,虎尾郵局,雲林17支,23.7089816,120.433323,192215.8241,2622909.18
632002,虎尾圓環郵局,雲林18支,23.7098031,120.4378246,192675.2222,2622998.34
649001,二崙郵局,雲林20支,23.771285,120.414988,190374.5204,2629816.671
649105,二崙油車郵局,雲林21支,23.7953728,120.3845463,187283.3249,2632497.458
632301,虎尾科技大學郵局,雲林22支,23.7031081,120.4301509,191889.756,2622259.999
633101,土庫郵局,雲林23支,23.6760081,120.3948758,188279.7607,2619273.587
633102,土庫馬光郵局,雲林24支,23.7052015,120.3531574,184039.1983,2622525.353
637001,崙背郵局,雲林25支,23.7595297,120.3526952,184019.4234,2628542.312
638001,麥寮郵局,雲林26支,23.7473704,120.2560128,174157.0711,2627243.882
636001,臺西郵局,雲林27支,23.700203,120.1986813,168282.9852,2622051.809
634001,褒忠郵局,雲林28支,23.693262,120.311675,179802.5732,2621222.89
635001,東勢厝郵局,雲林29支,23.675917,120.252614,173769.0672,2619332.275
638501,麥寮工業區郵局,雲林30支,23.787653,120.191616,167617.4713,2631741.049
638401,麥寮橋頭郵局,雲林31支,23.796296,120.2775185,176377.0108,2632651.085
651004,北港郵局,雲林32支,23.5706262,120.3024542,178795.8922,2607645.856
651003,北港南陽郵局,雲林33支,23.5643148,120.3040828,178958.7475,2606946.082
651001,北港北辰郵局,雲林34支,23.5735217,120.3016862,178719.0566,2607966.905
652006,水林郵局,雲林35支,23.5725751,120.2461867,173053.1332,2607890.785
653001,口湖郵局,雲林36支,23.5857745,120.1829302,166604.1619,2609388.005
653002,口湖椬梧郵局,雲林37支,23.546361,120.19127,167430.7845,2605018.187
654011,四湖郵局,雲林38支,23.6365653,120.225712,171001.4058,2614988.743
655011,元長郵局,雲林39支,23.6495472,120.3139039,180006.6137,2616380.475
220013,板橋文化路郵局,板橋901支,25.0187829,121.4652441,296954.9291,2767938.619
220093,板橋大觀路郵局,板橋1支,25.0076672,121.4481827,295237.0503,2766701.593
236033,土城郵局,板橋2支,24.9766509,121.441752,294599.1542,2763263.978
220068,板橋後埔郵局,板橋3支,25.0028994,121.4643138,296867.0649,2766178.972
220089,板橋埔墘郵局,板橋4支,25.016309,121.474591,297899.2421,2767667.871
220005,板橋莒光郵局,板橋6支,25.0230598,121.4742608,297863.2976,2768415.504
220052,板橋站前郵局,板橋7支,25.00985,121.460103,296439.4143,2766947.4
220071,板橋民族路郵局,板橋8支,25.0069346,121.4705113,297491.0878,2766628.085
220048,板橋中正路郵局,板橋9支,25.013057,121.456121,296036.2994,2767301.263
236043,土城工業區郵局,板橋10支,24.963093,121.4207861,292487.0735,2761755.532
220054,板橋南雅郵局,板橋12支,25.007164,121.456779,296104.9123,2766648.753
236013,土城清水郵局,板橋13支,24.9809054,121.4589377,296332.6471,2763740.981
220062,板橋國慶郵局,板橋14支,24.99595,121.4613192,296567.4099,2765408.196
220811,板橋新海郵局,板橋15支,25.027279,121.459042,296325.782,2768877.55
220608,板橋八甲郵局,板橋16支,24.9940004,121.4512724,295553.9506,2765188.837
220081,板橋光復橋郵局,板橋17支,25.0213634,121.483699,298816.5041,2768230.971
220075,板橋海山郵局,板橋18支,25.0122805,121.469499,297386.8584,2767219.866
220519,板橋港尾郵局,板橋19支,25.0221832,121.4545871,295878.0889,2768311.6
236027,土城貨饒郵局,板橋20支,24.9850279,121.4446039,294884.0442,2764192.785
220021,板橋江翠郵局,板橋21支,25.0316099,121.4750921,297943.873,2769362.847
220042,板橋漢生郵局,板橋23支,25.0186794,121.4619118,296618.6499,2767926.004
220756,板橋三民路郵局,板橋24支,25.0207696,121.4790749,298350.0502,2768163.54
220099,板橋浮洲郵局,板橋26支,24.9984599,121.441881,294604.3083,2765679.667
236202,土城青雲郵局,板橋27支,24.9845236,121.4583349,296270.4358,2764141.541
236620,土城平和郵局,板橋28支,24.9889969,121.4696499,297411.0235,2764640.929
236671,土城學府郵局,板橋29支,24.9833988,121.4487197,295300.1484,2764013.708
220242,新北市政府郵局,板橋30支,25.0122763,121.4655369,296986.9568,2767218.021
220101,板橋溪崑郵局,板橋31支,24.986145,121.429478,293356.6304,2764311.599
237006,三峽郵局,板橋32支,24.9363376,121.3744761,287819.2443,2758778.339
237007,三峽大埔郵局,板橋33支,24.9115689,121.3661398,286984.7218,2756032.61
237011,三峽中山郵局,板橋34支,24.9341518,121.3696159,287329.055,2758534.891
237008,三峽橫溪郵局,板橋35支,24.9373179,121.395544,289946.6476,2758892.947
237303,臺北大學郵局,板橋36支,24.9455821,121.3717858,287544.7401,2759801.536
239001,鶯歌郵局,板橋37支,24.9538909,121.352305,285575.0705,2760716.596
239014,鶯歌鳳鳴郵局,板橋38支,24.9731889,121.3249663,282809.3254,2762847.205
239016,鶯歌二橋郵局,板橋39支,24.9380422,121.332294,283558.6776,2758956.066
239011,鶯歌永昌郵局,板橋40支,24.9545652,121.337899,284120.1837,2760787.586
231008,新店郵局,板橋41支,24.9770202,121.5426091,304781.6732,2763341.818
231052,新店頂城郵局,板橋42支,24.9631807,121.514159,301915.1144,2761797.711
231073,新店龜山郵局,板橋43支,24.9093032,121.5513663,305696.2559,2755844.757
231042,新店五城郵局,板橋44支,24.9450072,121.4793745,298409.9415,2759771.896
231007,新店大坪林郵局,板橋45支,24.9816037,121.5418017,304698.1294,2763849.183
231041,新店青潭郵局,板橋46支,24.953348,121.557597,306305.6487,2760725.909
231068,新店公崙郵局,板橋47支,24.9591269,121.509631,301459.5957,2761346.972
231031,新店檳榔路郵局,板橋48支,24.97129,121.5425872,304782,2762707.106
231036,新店復興郵局,板橋49支,24.9868983,121.5391621,304429.3098,2764434.576
231015,新店中央郵局,板橋50支,24.9727489,121.5293392,303443.7681,2762863.418
232001,坪林郵局,板橋51支,24.9350748,121.7099775,321703.93,2758773.664
231031,新店中正郵局,板橋52支,24.9734308,121.538877,304406.4531,2762942.738
231706,新店寶橋郵局,板橋53支,24.9798255,121.5489124,305416.8082,2763655.107
231679,新店十四份郵局,板橋54支,24.9719878,121.5174096,302239.6177,2762774.47
233001,烏來郵局,板橋55支,24.8607766,121.5518346,305765.3468,2750469.976
231057,新店永安郵局,板橋56支,24.9829201,121.5178687,302281.3493,2763985.556
231059,新店雙城郵局,板橋57支,24.9525721,121.4929086,299773.6722,2760614.703
231039,新店碧潭郵局,板橋58支,24.9571246,121.5384331,304368.7989,2761136.413
231239,新店屈尺郵局,板橋59支,24.9228683,121.5469836,305247.4856,2757345.492
231613,新店水尾郵局,板橋60支,24.983173,121.5336392,303873.3767,2764019.739
231022,新店五峰郵局,板橋61支,24.9696309,121.5449046,305016.7173,2762524.274
231209,新店中華路郵局,板橋62支,24.970098,121.5390246,304422.8216,2762573.641
231043,新店玫瑰城郵局,板橋63支,24.9468579,121.496702,300159.0486,2759983.172
234016,永和郵局,板橋64支,25.0123193,121.5153436,302014.0463,2767240.978
234028,永和福和郵局,板橋65支,25.0079588,121.521708,302658.2812,2766760.446
234014,永和永貞郵局,板橋66支,25.0056549,121.5138262,301863.69,2766502.216
234622,永和中正路郵局,板橋67支,24.9972699,121.5153309,302019.102,2765574.03
234035,永和秀朗郵局,板橋68支,25.0026262,121.5259083,303084.5354,2766171.42
234017,永和中山路郵局,板橋69支,25.0076109,121.50779,301253.5965,2766716.575
235017,中和郵局,板橋71支,25.0012847,121.4823308,298686.3346,2766006.471
235070,中和泰和街郵局,板橋72支,25.001185,121.499895,300459.3294,2766001.851
235026,中和中山路郵局,板橋73支,25.0028796,121.4925821,299720.4724,2766186.85
235056,中和南勢角郵局,板橋74支,24.9880952,121.5131661,301804.4223,2764556.969
235038,中和連城路郵局,板橋75支,24.996853,121.4923196,299696.3997,2765519.221
235603,中和中正路郵局,板橋76支,24.9936008,121.4952275,299991.2533,2765160.062
235081,中和秀山郵局,板橋77支,24.9931821,121.5225587,302750.4566,2765124.039
235601,中和民富街郵局,板橋78支,25.0065149,121.4764942,298095.1446,2766583.707
235071,中和宜安郵局,板橋79支,24.9976629,121.51042,301523.2081,2765615.685
235012,中和國光街郵局,板橋80支,25.001185,121.468588,297299.1581,2765990.562
235046,中和大華郵局,板橋81支,24.9922704,121.4997666,300450.0081,2765014.382
238001,樹林郵局,板橋82支,24.9945099,121.425042,292905.8985,2765236.716
238037,樹林山佳郵局,板橋83支,24.9556057,121.3884702,289226.453,2760916.492
238027,樹林迴龍郵局,板橋84支,25.0177037,121.4092711,291306.1286,2767800.85
238005,樹林鎮前街郵局,板橋85支,24.9923799,121.425854,292988.6078,2765001.046
238008,樹林育英街郵局,板橋86支,24.989253,121.4215951,292559.7571,2764653.356
238014,樹林柑園郵局,板橋87支,24.9449072,121.3967662,290067.6262,2759733.918
238007,樹林樹新路郵局,板橋88支,25.0007532,121.4310501,293510.1955,2765930.162
238021,樹林大同郵局,板橋90支,24.9803861,121.4171085,292109.8524,2763669.827
238035,樹林三多郵局,板橋91支,25.0164435,121.4047533,290850.5768,2767659.895
235058,中和興南郵局,板橋92支,24.9864374,121.5066392,301146.2025,2764370.867
540018,南投三和郵局,南投901支,23.9043817,120.6886233,218296.5676,2644468.645
541016,中寮郵局,南投1支,23.8783012,120.7685384,226428.5905,2641564.71
540028,南投南崗郵局,南投3支,23.929931,120.665704,215969.6697,2647303.487
541014,中寮龍安郵局,南投4支,23.9417331,120.778063,227409.5815,2648588.012
540019,南投民族路郵局,南投5支,23.910151,120.691715,218612.7505,2645106.888
540018,南投中山街郵局,南投6支,23.9105181,120.683924,217819.6152,2645149.294
540003,南投中興郵局,南投7支,23.949518,120.694397,218895.2456,2649466.079
540003,南投光明里郵局,南投8支,23.9394321,120.697178,219175.9059,2648348.482
552001,集集郵局,南投9支,23.8286299,120.7860226,228200.8311,2636061.033
542001,草屯郵局,南投10支,23.9791396,120.686267,218075.052,2652748.42
542016,草屯大觀郵局,南投11支,23.9856953,120.6844614,217892.941,2653474.861
542006,草屯碧山郵局,南投12支,23.978166,120.6809562,217534.3861,2652641.809
553008,水里郵局,南投13支,23.8173026,120.8542686,235152.1867,2634797.776
553007,水里北埔郵局,南投14支,23.8106351,120.8556158,235288.6948,2634059.245
556001,信義郵局,南投15支,23.6970386,120.8540235,235113.5446,2621479.297
556003,信義和社郵局,南投16支,23.591089,120.88958,238730.4759,2609742.948
551001,名間郵局,南投17支,23.836643,120.701965,219639.1963,2636963.908
551004,名間松嶺郵局,南投18支,23.8344921,120.6357398,212892.172,2636741.462
551006,名間新街郵局,南投19支,23.8777542,120.6931799,218754.1143,2641518.725
551011,名間大庄郵局,南投20支,23.8738465,120.654802,214844.7076,2641094.962
542023,草屯南埔郵局,南投21支,23.9794151,120.7203694,221545.3357,2652771.629
557004,竹山郵局,南投22支,23.7568571,120.682149,217600.7498,2628132.373
558003,鹿谷郵局,南投23支,23.747306,120.753065,224827.572,2627060.291
557019,竹山後埔郵局,南投24支,23.813863,120.733057,222801.8046,2634434.816
557022,竹山東埔蚋郵局,南投25支,23.7604772,120.6885042,218249.4318,2628531.847
557013,竹山延和郵局,南投26支,23.7600398,120.6906999,218473.1342,2628482.919
558006,鹿谷清水郵局,南投27支,23.7919214,120.7833063,227917.8973,2631996.172
545003,埔里郵局,南投28支,23.9677473,120.9622045,246153.6674,2651451.753
546001,仁愛霧社郵局,南投29支,24.0230475,121.132403,263468.5009,2657581.909
545015,埔里北平街郵局,南投30支,23.966331,120.967548,246697.4231,2651294.767
545011,埔里崎下郵局,南投31支,23.971218,120.948561,244765.3501,2651836.561
546010,仁愛萬大郵局,南投32支,23.9733569,121.128333,263059.4988,2652078.425
545019,埔里大坪頂郵局,南投33支,24.0373198,120.9251449,242386.3188,2659158.222
545016,埔里第三市場郵局,南投34支,23.9632409,120.9670167,246643.2737,2650952.562
545014,埔里中心碑郵局,南投35支,23.9716503,120.9768129,247640.3908,2651883.676
545003,埔里南光郵局,南投36支,23.9620284,120.9708773,247036.1411,2650818.195
555007,魚池郵局,南投37支,23.8969567,120.9366457,243549.1093,2643612.895
555009,日月潭郵局,南投38支,23.8646394,120.910932,240928.6235,2640035.31
555006,魚池頭社郵局,南投39支,23.832502,120.895586,239363.0443,2636477.318
544008,國姓郵局,南投40支,24.038417,120.8544836,235199.3163,2659285.365
544005,國姓北山郵局,南投41支,23.9814759,120.87201,236976.2221,2652977.549
544002,國姓長流郵局,南投42支,24.0705981,120.8758598,237376.6705,2662847.276
241040,三重中山路郵局,三重901支,25.0612511,121.4877716,299211.61,2772650.606
241003,三重正義郵局,三重1支,25.0615734,121.4981644,300260.0321,2772690.128
241036,三重忠孝路郵局,三重2支,25.0716124,121.4923881,299673.2005,2773799.968
241552,三重二重埔郵局,三重3支,25.0526828,121.4719331,297616.94,2771695.869
241080,三重溪尾街郵局,三重4支,25.0789831,121.4893982,299368.6125,2774615.292
241507,三重中興橋郵局,三重5支,25.0504047,121.4887118,299310.8088,2771449.545
241567,三重中正路郵局,三重6支,25.0663748,121.4814774,298574.5537,2773215.859
241051,三重介壽路郵局,三重7支,25.069163,121.499178,300359.1933,2773531.17
241001,三重永興郵局,三重9支,25.0636031,121.5027486,300721.706,2772916.66
241077,三重五常郵局,三重10支,25.0810979,121.4968951,300124.022,2774852.299
244006,林口中正路郵局,三重11支,25.0782548,121.389663,289307.8279,2774501.907
244014,林口台師大郵局,三重12支,25.0680305,121.397945,290146.6287,2773371.851
244007,林口國宅郵局,三重13支,25.0703335,121.3766693,287999.5014,2773620.793
244020,林口中湖頭郵局,三重14支,25.0836369,121.3777993,288109.382,2775094.656
247010,蘆洲郵局,三重15支,25.0850205,121.4736895,297781.6117,2775278.382
247031,蘆洲空大郵局,三重16支,25.0874277,121.4676044,297166.869,2775542.879
247019,蘆洲中山路郵局,三重17支,25.0808089,121.478988,298317.7388,2774813.766
247028,蘆洲光華路郵局,三重18支,25.082664,121.467306,297138.5938,2775015.122
247023,蘆洲中原路郵局,三重19支,25.0827515,121.4594731,296348.4212,2775022.105
247003,蘆洲民族路郵局,三重20支,25.0906751,121.4760375,298016.2541,2775905.55
248001,五股郵局,三重21支,25.1015907,121.4516394,295551.2261,2777106.173
248012,五股褒仔寮郵局,三重22支,25.0722495,121.4694895,297362.8598,2773862.319
248013,五股中興路郵局,三重23支,25.083433,121.438384,294220.8285,2775090.525
249002,八里郵局,三重25支,25.144844,121.3978879,290115.7978,2781880.09
249007,八里龍形郵局,三重26支,25.1321149,121.4505883,295433.9269,2780486.855
251018,淡水郵局,三重27支,25.1718795,121.4375463,294104.5569,2784887.098
251301,淡江大學郵局,三重28支,25.176008,121.4496906,295327.1885,2785348.429
251033,淡水竹圍郵局,三重29支,25.1387185,121.4599488,296375.2879,2781221.495
251016,淡水水碓郵局,三重30支,25.1761607,121.44331,294683.9831,2785363.211
251002,淡水中興郵局,三重31支,25.1688216,121.4476273,295121.8578,2784551.724
251201,淡水崁頂郵局,三重32支,25.1870319,121.4438212,294731.5419,2786567.547
252006,三芝郵局,三重33支,25.25932,121.5026808,300633.9966,2794595.6
253001,石門郵局,三重34支,25.291967,121.5678567,307183.8562,2798238.062
251030,淡水紅樹林郵局,三重35支,25.1549042,121.4596679,296340.853,2783014.229
242008,新莊郵局,三重36支,25.035258,121.449682,295378.2383,2769758.17
242062,輔仁大學郵局,三重37支,25.0336491,121.433255,293721.1089,2769574.556
243094,泰山郵局,三重38支,25.0624077,121.4335865,293744.3559,2772760.098
243303,明志科大郵局,三重39支,25.0410187,121.4222651,292609.5247,2770387.341
242044,新莊中港郵局,三重40支,25.0439533,121.454377,295848.7929,2770722.884
242018,新莊昌盛郵局,三重41支,25.051302,121.4535186,295759.4473,2771536.571
242060,新莊丹鳳郵局,三重42支,25.0290081,121.4199181,292376.8191,2769056.259
242040,新莊化成路郵局,三重43支,25.0465679,121.465335,296953.5269,2771016.247
242023,新莊幸福郵局,三重44支,25.048932,121.449481,295352.9252,2771272.699
243089,泰山南林郵局,三重45支,25.0478793,121.4150769,291881.8459,2771145.008
248023,五股登林路郵局,三重46支,25.0695458,121.4306663,293447.2168,2773549.807
243086,泰山同榮郵局,三重47支,25.0541897,121.4302618,293411.8195,2771848.762
242065,新莊西盛郵局,三重48支,25.0132125,121.4327278,293675.1385,2767310.743
242056,新莊後港路郵局,三重49支,25.0260457,121.4255859,292949.8336,2768729.917
242033,新莊思源路郵局,三重50支,25.046026,121.459594,296374.4406,2770954.244
242006,新莊新泰路郵局,三重51支,25.0418194,121.4447835,294881.5273,2770483.308
242052,新莊龍鳳郵局,三重52支,25.0230262,121.4134001,291721.0579,2768391.656
248019,新莊五工郵局,三重53支,25.0642899,121.460038,296412.3633,2772977.396
243088,泰山貴子路郵局,三重54支,25.0414906,121.4251116,292896.5959,2770440.51
242080,新莊民安郵局,三重55支,25.0193196,121.4271705,293112.1017,2767985.41
244008,林口郵局,三重56支,25.0666707,121.3647266,286795.7705,2773211.783
242204,新莊副都心郵局,三重57支,25.0564646,121.4431721,294713.612,2772104.946
