ID,縣市,鄉鎮市區,路名,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,備註,主建物面積,陽台面積,附屬建物面積,WGS84_LAT,WGS84_LON
PU-4056,新北市,中和區,圓通路,5.245455586,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),12.58333333,0.013145734,0.572541967,1,300060,2764046,,-0.328861335,0.134216343,-0.438451903,24.98354072,121.4958682
PU-4057,台北市,大同區,重慶北路三段,-0.185144049,,2,13,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.166666667,0.594003882,-0.819325686,0,301759,2773510,,0.159126167,0.652941808,1.165041775,25.06892457,121.5130521
PU-4058,基隆市,安樂區,樂利三街,0.878437204,,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.66666667,-1.050899064,-0.819325686,0,322013,2779951,,-0.765079728,-0.295779766,-0.438451903,25.1262416,121.7141434
PU-4059,新北市,土城區,金城路三段,0.190620693,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),33.91666667,-0.653318611,-0.819325686,0,297006,2764539,,-0.149225356,-0.109789386,-0.438451903,24.98808929,121.4656344
PU-4060,台南市,安南區,郡安路四段,0.229146493,,3,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),28.41666667,-0.136808744,0.555549132,1,169128,2547567,,-0.045121356,0.485721099,-0.438451903,23.02768851,120.2109558
PU-4061,台北市,士林區,忠誠路二段,-0.066898924,,8,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),37.83333333,0.865760464,-0.819325686,0,303491,2777941,,1.452788105,4.069022011,-0.107504473,25.10886682,121.5303921
PU-4062,高雄市,鳳山區,北明街,-0.500007745,,5,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2,-0.29021045,-0.187501191,1,185189,2505023,,-0.699448945,-0.555142499,0.586417558,22.64420414,120.3694229
PU-4063,新北市,板橋區,中山路二段,1.759123049,,3,3,住家用,加強磚造,公寓(5樓含以下無電梯),49.66666667,-0.509684054,-0.819325686,0,297747,2767732,,0.058699753,0.043780653,-0.438451903,25.01689277,121.4730848
PU-4064,高雄市,鳳山區,南華路,-0.916581475,,20,20,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.58333333,-0.025922866,-0.053103315,1,181863,2500483,,-0.09151553,0.159811349,-0.205721129,22.60307487,120.3372609
PU-4065,新北市,中和區,中和路,0.263634654,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),38.66666667,-0.609079167,-0.819325686,0,301566,2765926,,-0.20212603,0.644410139,-0.438451903,25.00046297,121.5108555
PU-4066,新北市,板橋區,縣民大道三段,0.183939362,,4,4,住家用,加強磚造,公寓(5樓含以下無電梯),45.83333333,-0.95839841,-0.819325686,0,297669,2767981,,-0.391380313,-1.642077109,-0.438451903,25.01914321,121.4723206
PU-4067,新北市,三芝區,樂全街,0.465324306,其他,2,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),25.08333333,-1.107778349,0.541645904,1,299144,2794446,,-1.028168642,-0.53296016,-0.278316049,25.25801907,121.4878835
PU-4068,新北市,板橋區,民權路,0.347511785,,4,4,住家用,加強磚造,公寓(5樓含以下無電梯),51.5,-0.887155669,-0.819325686,0,296403,2767494,,-0.27567777,-1.642077109,-0.438451903,25.01478586,121.4597606
PU-4069,金門縣,金湖鎮,料羅,1.477137266,,4,5,集合住宅,鋼筋混凝土造,公寓(5樓含以下無電梯),2.75,-0.460273766,-0.819325686,0,-9809,2703962,,-0.311604965,-0.17974907,-0.438451903,24.42019658,118.438562
PU-4070,桃園市,桃園區,中正路,-0.658725388,,4,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),18.41666667,0.176314591,0.455136927,1,280074,2767651,,0.147527623,0.272429378,0.031279934,25.01661551,121.2979786
PU-4071,高雄市,苓雅區,中東街,-0.264142367,,8,15,集合住宅,其他,住宅大樓(11層含以上有電梯),1.75,0.400384499,1.161111974,1,179720,2503861,,0.02984484,-0.079075378,-0.438451903,22.63349259,120.3162672
PU-4072,桃園市,中壢區,青溪路一段,0.791796213,,8,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.75,0.520462989,1.131760714,1,272523,2767034,,0.262381493,0.084732664,-0.438451903,25.01117616,121.2231524
PU-4073,新北市,新店區,中興路一段,-0.749764521,,16,22,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),22.33333333,-0.210349637,0.957197956,1,305126,2762361,,-0.1543174,0.125684674,-0.438451903,24.9681529,121.5459804
PU-4074,新北市,新莊區,西盛街,0.198840171,,7,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),19.66666667,-0.024773789,0.615796456,1,293266,2767594,,0.036917123,0.238302703,-0.438451903,25.01578152,121.4286831
PU-4075,台北市,大同區,延平北路二段,-0.663772436,,15,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.08333333,0.070025018,1.037527721,1,301633,2772115,,-0.05473966,-0.788910225,1.402042838,25.0563349,121.5117509
PU-4076,台中市,沙鹿區,中山路,0.235611521,,6,7,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),0.083333333,-0.638380617,0.510749841,1,206475,2681395,,-0.87172975,-0.464706809,-0.438451903,24.23751979,120.5714129
PU-4077,台北市,中山區,新生北路三段,-0.912351568,,4,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),37.75,-1.085371358,-0.819325686,0,303184,2773231,,-1.065793185,-0.894702919,-0.438451903,25.0663563,121.527166
PU-4078,高雄市,左營區,安吉街,-1.103634688,,11,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),19.25,-0.722837736,0.050398497,1,178660,2507381,,-0.901433337,-0.857163576,0.550120098,22.66523554,120.3057955
PU-4079,台中市,中區,雙十路一段,-0.313218901,,7,7,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),35.08333333,0.094730162,-0.819325686,0,217975,2670648,,0.219382015,0.651235474,-0.438451903,24.14075952,120.6848894
PU-4080,新北市,板橋區,文化路一段,1.310800984,,2,2,住家用,加強磚造,透天厝,50.08333333,-1.160061328,-0.819325686,0,297251,2768093,,-0.719817119,-1.642077109,-0.438451903,25.02016745,121.4681829
PU-4081,新北市,中和區,景安路,0.516035122,,2,5,其他,鋼筋混凝土造,公寓(5樓含以下無電梯),8.583333333,-0.135659667,-0.819325686,0,301200,2765743,,-0.133666334,0.212707696,-0.438451903,24.99882325,121.5072229
PU-4082,桃園市,楊梅區,梅獅路二段,0.099749795,,7,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.416666667,-0.002366798,0.455136927,1,267628,2755767,,-0.179777617,-0.38792179,0.016333921,24.90951817,121.1745106
PU-4083,高雄市,鼓山區,美術北三路,-1.033240385,,7,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.33333333,-0.646424152,-0.819325686,0,177008,2507061,,-0.80892788,-0.881052249,-0.438451903,22.66227535,120.2897359
PU-4084,新竹縣,竹東鎮,光明路,-0.180649773,,12,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.5,-0.147150432,0.48603299,1,255824,2740380,,-0.351209748,-0.353795115,-0.438451903,24.77068648,121.0575912
PU-4085,新北市,新莊區,立信三街,-0.661248912,,12,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.91666667,-0.313766518,0.152355506,1,294606,2771442,,-0.488412031,-1.142121315,0.379308522,25.05048267,121.4420841
PU-4086,高雄市,左營區,重上街,-1.109186441,,3,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.58333333,-0.703303436,-0.819325686,0,178992,2508288,,-0.775546706,-1.191604994,-0.438451903,22.67344013,120.308985
PU-4087,桃園市,八德區,豐德路,1.326735235,,6,19,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.5,0.793943186,0.855240947,1,278913,2757580,,0.453616015,0.733139495,-0.054125855,24.92571406,121.2862648
PU-4088,新北市,土城區,學享街,0.22744011,,5,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),28.16666667,-0.228160322,-0.819325686,0,295664,2764315,,0.018812079,0.147867013,-0.032774408,24.98610799,121.4523337
PU-4089,新北市,淡水區,中山北路一段,0.557805453,,3,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.16666667,0.639392402,1.860907809,2,294871,2786062,,0.65616619,-0.012528361,0.812742898,25.18246372,121.4451883
PU-4090,台中市,烏日區,三榮十五路,0.285865699,,12,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.333333333,-0.134510591,0.580265983,1,208732,2667186,,-0.430702205,0.168343018,-0.143801933,24.10928561,120.5940429
PU-4091,新北市,中和區,大勇街,0.094462411,住,4,4,集合住宅,鋼筋混凝土造,公寓(5樓含以下無電梯),47.75,-1.163508557,-0.819325686,0,302166,2765257,,-1.022510815,0.149573347,-0.438451903,24.9944027,121.5167741
PU-4092,桃園市,八德區,和平路,1.2038997,其他,13,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.25,0.238939257,1.990671275,2,281842,2761308,,-0.028430769,0.050605988,-0.438451903,24.95931312,121.3153499
PU-4093,新北市,汐止區,民族五街,-0.14041759,,7,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),23.08333333,-0.73777573,-0.819325686,0,313542,2773819,,-0.90652538,-0.285541764,0.02060421,25.0712646,121.6298583
PU-4094,高雄市,前鎮區,二聖一路,-0.947007964,,7,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.91666667,-0.366049497,0.068936135,1,180296,2501581,,-0.613167097,-0.017647362,-0.438451903,22.61292678,120.3219716
PU-4095,新北市,新莊區,榮華路二段,-0.952343415,,13,19,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.5,-0.902668201,0.70539504,1,295367,2772044,,-1.142173838,-0.889583918,-0.242018589,25.05589492,121.4496459
PU-4096,台北市,中山區,林森北路,-1.025189142,,7,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.66666667,-0.612526396,1.011266067,1,303053,2773216,,-0.972721946,-0.862282577,-0.207856274,25.06622549,121.5258669
PU-4097,台北市,信義區,祥雲街,1.314574253,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.16666667,0.263644401,-0.819325686,0,308006,2767913,,0.976116256,0.356039733,-0.438451903,25.01816867,121.5747366
PU-4098,台北市,信義區,松德路,-0.686676421,,13,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),36.5,-0.118998059,-0.819325686,0,308209,2770173,,-0.035785943,-0.317962105,-0.438451903,25.03856391,121.5768432
PU-4099,台中市,北區,進化北路,0.034883211,,18,22,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.41666667,2.870324341,-0.819325686,1,217500,2673106,,2.068642477,2.07602417,-0.438451903,24.16294372,120.6801604
PU-4100,新北市,板橋區,五權街,-0.542835552,,2,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.25,-0.22873486,0.776455985,1,296800,2765094,,-0.308776052,-1.166009988,0.144442603,24.99310625,121.4636126
PU-4101,台北市,松山區,民生東路五段,-1.528620165,,10,20,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),32.08333333,-1.524893102,-0.819325686,0,306920,2772362,,-1.631010013,-0.894702919,-0.438451903,25.05837499,121.5641603
PU-4102,台中市,北區,崇德路一段,-0.645530963,,13,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),20.5,-0.03741363,-0.0453793,1,218066,2673056,,-0.027864986,-0.142209727,-0.438451903,24.16250383,120.6857316
PU-4103,新北市,新店區,三民路,0.991058475,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),40.58333333,-0.015006639,-0.819325686,0,304176,2762686,,1.027602474,-0.942480264,-0.438451903,24.97112121,121.5365845
PU-4104,高雄市,小港區,中安路,0.26954691,,8,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8,0.427962334,-0.048468906,1,184923,2498444,,0.085574427,0.129097342,-0.122450486,22.58478149,120.3671069
PU-4105,新北市,蘆洲區,永平街,0.35678874,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),33.75,-0.272974304,-0.819325686,0,296228,2775948,,0.358564537,0.147867013,-0.438451903,25.09111416,121.4583105
PU-4106,新北市,汐止區,康寧街,-0.437424349,,2,25,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.08333333,-0.015006639,0.946384334,1,314363,2774305,,0.581199994,0.245128038,-0.438451903,25.07561733,121.6380188
PU-4107,桃園市,八德區,天祥街,0.115972449,,10,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.583333333,0.183783588,0.390255193,1,280333,2762884,,0.015700275,-0.203637743,-0.438451903,24.97357261,121.3004401
PU-4108,新北市,土城區,中央路二段,1.175131526,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),39.58333333,-0.557945265,-0.819325686,0,294732,2763235,,-0.314999661,1.828605774,-0.438451903,24.97638538,121.4430669
PU-4109,台中市,太平區,宜福街,0.423361707,,5,5,集合住宅,鋼筋混凝土造,公寓(5樓含以下無電梯),25.91666667,-0.902093663,-0.819325686,0,220667,2670617,,-1.139910707,-0.536372828,-0.438451903,24.14053199,120.7113777
PU-4110,彰化縣,彰化市,三民路,-0.545983949,,12,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),20.33333333,1.035249241,0.228050861,1,203336,2664472,,0.819111582,1.845669112,-0.438451903,24.08463021,120.5410505
PU-4111,新北市,蘆洲區,民義街,0.663216656,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),32.58333333,-0.254014542,-0.819325686,0,297640,2775912,,0.410050754,0.439650087,-0.438451903,25.09074525,121.4723076
PU-4112,台北市,信義區,基隆路二段,-0.580303875,,12,12,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),30.66666667,0.853120623,-0.286368594,1,306132,2768923,,1.765665889,0.05572499,-0.180099393,25.02735749,121.5562103
PU-4113,台中市,太平區,新福路,-0.055218613,,3,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.75,0.032105495,0.836703309,1,219846,2671814,,-0.165067269,-0.440818137,-0.438451903,24.15132456,120.7032746
PU-4114,台北市,信義區,光復南路,-0.790261073,住,6,12,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),34.75,0.323396377,-0.819325686,0,306293,2769649,,0.746974299,-0.980019607,0.208496945,25.03390578,121.5578352
PU-4115,新北市,新莊區,新泰路,0.26462003,住,3,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),28,0.016592963,-0.819325686,0,294729,2770400,,0.469457928,0.219533031,-0.133126209,25.04107181,121.4432693
PU-4116,新北市,三峽區,忠孝街,-0.480901063,,3,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),25.25,-0.356282347,-0.819325686,0,287378,2758564,,-0.355170226,0.511316106,-0.438451903,24.93441341,121.3701013
PU-4117,台南市,北區,開南街,1.231273927,,2,5,集合住宅,鋼筋混凝土造,公寓(5樓含以下無電梯),5.916666667,-0.414885246,-0.043834496,1,171012,2545081,,-0.487280466,-0.481770147,-0.438451903,23.00533077,120.2294637
PU-4118,新北市,汐止區,鄉長路一段,-1.205392789,,8,28,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.08333333,-0.697558054,0.215692436,1,317086,2774216,,-0.309624726,-0.25653409,-0.263370037,25.07469539,121.6650056
PU-4119,高雄市,楠梓區,土庫二路,-0.254048271,,20,23,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.666666667,-0.349387888,-0.819325686,0,181017,2515334,,-0.684172814,-0.863988911,0.705985662,22.73715247,120.32838
PU-4120,桃園市,桃園區,天祥六街,-0.828955108,,11,19,住家用,鋼骨造,住宅大樓(11層含以上有電梯),20.83333333,0.157929367,0.323828657,1,280519,2768360,,0.281618102,0.4908401,-0.438451903,25.02300762,121.3024034
PU-4121,台北市,內湖區,民權東路六段,2.938089433,,6,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.33333333,1.595998552,2.318169546,2,310553,2773388,,1.269191648,0.460126092,3.195564395,25.06749637,121.6002123
PU-4122,桃園市,桃園區,愛三街,0.5487448,,2,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),19.91666667,0.013145734,0.997362838,1,280356,2766199,,-0.060680378,0.775797839,-0.438451903,25.00350087,121.3007408
PU-4123,桃園市,八德區,豐吉路,1.686253289,,2,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.5,0.903105449,1.925789542,2,279296,2757709,,0.681060625,1.055636577,-0.438451903,24.92687139,121.2900596
PU-4124,台中市,大里區,環中東路六段,0.531632904,,5,11,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.583333333,0.018891116,0.444323304,1,218758,2666556,,-0.167896182,-0.91347259,-0.438451903,24.10382732,120.6926819
PU-4125,新北市,新莊區,建安街,-0.600684336,,4,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),25.91666667,-0.774546177,-0.819325686,0,293250,2768709,,-0.718685554,-0.509071487,-0.438451903,25.02584831,121.4285595
PU-4126,苗栗縣,竹南鎮,大埔,-0.479699385,,5,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.083333333,0.592854806,-0.819325686,1,240463,2734043,,0.041726275,-0.00740936,0.46471431,24.7134531,120.9057356
PU-4127,新竹市,新竹市,中山路,2.546005903,,2,7,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),12.41666667,1.540842882,2.162144426,2,245574,2743391,,1.373012757,3.070816757,0.266145852,24.79787639,120.9562235
PU-4128,高雄市,三民區,華德街,-1.058547726,,8,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.416666667,-0.786036941,-0.819325686,0,180517,2505341,,-1.191679816,-0.713831539,-0.109639617,22.64689062,120.3239551
PU-4129,新北市,蘆洲區,長興路,0.443213429,,11,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.83333333,-0.036264554,-0.819325686,0,296472,2775821,,-0.058417247,-0.123440056,0.189280642,25.08996012,121.4607252
PU-4130,高雄市,左營區,文強路,-0.651395152,,5,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),18.91666667,-0.337322585,-0.819325686,0,178844,2508663,,-0.318677248,-0.299192434,-0.190775116,22.67682033,120.3075278
PU-4131,台北市,大安區,通化街,1.583437711,商,2,4,住家用,加強磚造,公寓(5樓含以下無電梯),51.75,-0.389605564,-0.819325686,0,305983,2768863,,0.227302971,0.207588695,-0.438451903,25.02682134,121.5547315
PU-4132,新竹縣,竹北市,光明六路,1.24836179,,20,23,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9,5.864243047,1.800660485,3,252393,2745966,,5.60421801,3.212442459,2.520858667,24.8211296,121.023673
PU-4133,桃園市,大園區,領航北路四段,0.335615172,,10,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),13,0.116562615,0.618886062,1,272367,2768322,,-0.034937269,-0.761608885,-0.438451903,25.02280691,121.2216277
PU-4134,台北市,松山區,市民大道五段,-0.88098777,,6,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),14.5,-1.453075824,-0.819325686,0,306316,2770931,,-1.705410426,-1.642077109,-0.143801933,25.0454787,121.5581155
PU-4135,桃園市,中壢區,龍陵路,-0.527093569,,6,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6,-0.5659888,0.719298268,1,273269,2759012,,-0.81119101,-0.481770147,-0.180099393,24.93873954,121.2304086
PU-4136,新北市,板橋區,雙十路二段,-0.792976866,,5,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.75,-0.532091044,1.096230241,1,298138,2768651,,-0.877670467,-0.821330567,0.571471546,25.02517716,121.4769909
PU-4137,新北市,林口區,民族路,-0.29661171,,5,23,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.666666667,-0.168982884,0.862964963,1,286962,2774163,,-0.428721966,-1.041447623,0.389984245,25.07525434,121.3663998
PU-4138,新北市,板橋區,金門街,-0.643584244,,2,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),11.5,-0.800974935,-0.819325686,0,293805,2765083,,-0.967912793,-1.152359318,0.471119744,24.99309643,121.4339438
PU-4139,高雄市,三民區,明誠一路,-0.887741201,,3,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16,-0.672278372,-0.819325686,0,180989,2506827,,-0.819394858,-0.995376611,-0.438451903,22.66032925,120.328482
PU-4140,台中市,太平區,旱溪東路二段,-0.146041444,,6,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.75,0.042447184,0.799628033,1,220073,2672824,,-0.306230031,0.236596369,0.35155164,24.16044845,120.7054874
PU-4141,新北市,土城區,中華路一段,0.084776886,,12,32,其他,鋼骨造,住宅大樓(11層含以上有電梯),1.75,0.589982115,1.031348508,1,294661,2764058,,0.095758514,0.402110744,0.629120453,24.98381762,121.4423902
PU-4142,新北市,板橋區,文化路二段,-0.883511294,,25,27,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.33333333,0.970326422,1.263068983,1,297569,2769092,,1.130009126,1.178492609,-0.438451903,25.02917651,121.4713681
PU-4143,新竹縣,竹北市,北新一街,-0.563023744,,16,24,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.083333333,0.280880548,0.496846612,1,252408,2747321,,0.150922319,-0.444230804,-0.438451903,24.83336332,121.0238237
PU-4144,桃園市,中壢區,環中東路,-0.723063234,,11,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.33333333,-0.071885924,0.11528023,1,275929,2761720,,-0.275960661,0.90718554,-0.041314987,24.96314527,121.2567983
PU-4145,新北市,新莊區,中港二街,-0.330787435,,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),47.91666667,-1.11697096,-0.819325686,0,295342,2770917,,-0.773283575,-0.89982192,-0.438451903,25.04572106,121.449361
PU-4146,新北市,新莊區,民安西路,-0.133039287,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),37.41666667,-0.746393803,-0.819325686,0,293073,2768014,,-0.161955465,-0.944186598,-0.438451903,25.01957883,121.426784
PU-4147,高雄市,前鎮區,一心一路,1.143335124,,6,13,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),32.08333333,1.846497219,0.283663775,1,179590,2501123,,2.265534825,-1.642077109,-0.438451903,22.60876164,120.315125
PU-4148,台中市,北屯區,敦化路一段,-0.706816546,,3,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),29,-0.130488823,-0.136522687,1,216342,2675901,,0.158560384,0.014772979,0.138037169,24.18815607,120.6686993
PU-4149,新北市,板橋區,中山路二段,0.077158247,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),35.91666667,-0.486127986,-0.819325686,0,298576,2768035,,-0.081048552,-0.288954431,-0.438451903,25.0196019,121.4813091
PU-4150,桃園市,桃園區,水汴一路,-0.760315255,,5,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.666666667,-0.625740776,0.453592123,1,280449,2769225,,-0.819111967,-0.836687571,-0.438451903,25.03081844,121.3017289
PU-4151,新北市,三重區,三和路四段,0.067616922,住,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),38.75,-0.135085129,-0.819325686,0,298703,2774560,,0.57158169,0.632465803,-0.438451903,25.07850553,121.4827981
PU-4152,新北市,泰山區,新民路,0.278799832,,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),43.91666667,-0.620569932,-0.819325686,0,293022,2770783,,-0.147245117,0.20076336,-0.438451903,25.04457906,121.426365
PU-4153,台中市,西區,文化街,0.399688649,,11,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.416666667,0.071748633,0.51538425,1,216686,2671963,,-0.28671053,0.004534977,0.255470128,24.15260629,120.6721761
PU-4154,嘉義市,嘉義市,德明路,-0.830300987,,11,19,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.75,-0.107507294,-0.819325686,0,191915,2597775,,-0.104245639,0.016479313,-0.195045406,23.48201908,120.4313522
PU-4155,高雄市,新興區,尚義街,-0.667329403,,5,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),28.08333333,-0.050628009,-0.819325686,0,179645,2503765,,-0.229000704,-1.642077109,-0.438451903,22.63262255,120.3155418
PU-4156,新北市,淡水區,學府路,-0.586600669,,3,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.08333333,-0.849810684,-0.819325686,0,295741,2784762,,-0.976116641,-0.611451513,-0.064801578,25.17070125,121.4537763
PU-4157,新北市,板橋區,環河西路五段,-0.337372631,,6,19,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.083333333,-0.118998059,0.265126137,1,295770,2768833,,-0.540746923,-0.178042737,0.814878043,25.02689371,121.4535334
PU-4158,基隆市,安樂區,崇德路,0.473856221,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),30.41666667,0.062556021,-0.819325686,0,323846,2780421,,0.782618603,1.296229639,-0.438451903,25.13039582,121.7323451
PU-4159,台北市,內湖區,新富街,1.499200076,,3,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.25,1.430531542,3.011786168,2,308905,2772504,,1.241185409,0.731433162,-0.032774408,25.0595809,121.5838399
PU-4160,高雄市,楠梓區,高雄大學路,-0.616931024,,8,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.833333333,-0.914733504,0.669864567,1,176572,2514358,,-1.148397446,-1.09434397,-0.438451903,22.72815114,120.2851517
PU-4161,屏東縣,屏東市,廣東路,-0.072210341,,11,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.083333333,-0.756160953,-0.819325686,0,196334,2509625,,-0.97357062,-0.951011933,0.712391096,22.68615342,120.4776968
PU-4162,台南市,新市區,富林路,0.27581967,,13,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.916666667,0.264793478,0.825889687,1,177670,2553549,,-0.1998629,1.086350585,-0.438451903,23.08209949,120.2940108
PU-4163,新北市,樹林區,學成路,-0.266089086,,2,19,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.91666667,0.701442531,0.808896852,1,288383,2759990,,0.745276951,0.315087722,-0.438451903,24.94726266,121.3800917
PU-4164,桃園市,大園區,大仁路,2.898434056,,7,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),9.166666667,2.141809868,2.308900727,2,272092,2768149,,1.720686172,0.668298812,1.408448272,25.02124905,121.2189
PU-4165,台北市,士林區,中山北路七段,0.518438478,,7,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),42.33333333,0.744532898,-0.819325686,0,303752,2779340,,1.050516669,4.434177437,-0.438451903,25.1214875,121.5330348
PU-4166,桃園市,八德區,建德路,0.115323543,,9,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.416666667,-0.287337759,1.039072524,1,278510,2757479,,-0.452201944,-0.821330567,-0.438451903,24.9248098,121.2822727
PU-4167,新北市,新店區,大豐路,-0.276231249,,6,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),21.41666667,-0.784887865,-0.111805836,1,304561,2763739,,-0.760553467,-0.5602615,-0.438451903,24.98061391,121.5404391
