ID,縣市,鄉鎮市區,路名,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,備註,主建物面積,陽台面積,附屬建物面積,單價
TR-10589,台中市,太平區,大仁街,-0.302019261,None,4,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.666666667,0.034978187,0.322283854,1,221388,2669474,,-0.223059987,-0.014234695,0.259740418,1.090886213
TR-10590,新北市,土城區,裕民路,-1.068593755,None,7,16,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.66666667,-0.922777039,-0.819325686,0,295923,2763989,,-0.731415662,-0.718950541,0.091063986,2.121485184
TR-10591,新北市,三峽區,大觀路,-0.177717678,None,13,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.83333333,-0.083376688,0.384075981,1,287719,2760067,,-0.247954422,0.057431323,-0.064801578,2.027794368
TR-10592,桃園市,桃園區,民安路,0.698281623,None,6,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),32.75,0.339483447,0.57408677,1,280348,2765491,,0.306229645,0.284373714,0.590687848,0.917558205
TR-10593,台中市,大里區,德芳南路,-0.653101535,None,14,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.25,-0.189666261,0.197154798,1,218076,2666461,,-0.41005114,0.238302703,0.513822638,1.315744171
TR-10594,新北市,新店區,中興路二段,0.67066706,None,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),40.5,-0.476935375,-0.819325686,0,305322,2762729,,0.130554145,-0.065424708,-0.438451903,1.770144626
TR-10595,基隆市,安樂區,基金一路,1.953410365,None,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.33333333,-0.805571241,-0.819325686,0,321376,2781697,,-0.279921139,-0.816211566,-0.438451903,0.833236471
TR-10596,彰化縣,員林市,中山路二段,0.346718678,None,8,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),29.75,0.717529601,-0.819325686,1,206256,2651027,,0.763381995,0.456713425,-0.175829103,0.809813767
TR-10597,台中市,南區,國光路,0.474745463,None,2,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),43.5,-0.965292868,-0.819325686,0,217488,2668320,,-0.402695966,-1.642077109,-0.438451903,1.090886213
TR-10598,台南市,善化區,西拉雅大道,-0.52156585,None,11,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.5,-0.716517816,0.482943384,1,178814,2556462,,-0.869183728,-0.993670277,-0.438451903,1.723299218
TR-10599,新北市,樹林區,鎮前街,-0.758296436,None,6,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.41666667,-0.971038251,-0.819325686,0,291712,2763905,,-0.787428141,-0.40157246,-0.288991773,1.489072179
TR-10600,台北市,大同區,天水路,-1.039224742,None,9,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.16666667,-0.589544867,-0.819325686,0,301694,2771745,,-0.449655922,-0.183161738,-0.438451903,2.753898188
TR-10601,台南市,北區,開元路,-0.873321063,None,18,24,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.833333333,0.034403648,0.70076063,1,170505,2545666,,-0.279638248,0.448181756,0.187145498,1.198630651
TR-10602,新北市,林口區,文化二路一段,0.647979378,None,8,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),17.91666667,0.233193875,0.904674648,1,286880,2773202,,0.14894208,-0.169511068,0.272551286,1.816990033
TR-10603,新竹縣,竹東鎮,三重路,-0.443240471,None,3,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),29.5,-0.560243418,-0.819325686,0,256045,2739849,,-0.494352749,-0.435699135,-0.329559523,0.64585484
TR-10604,基隆市,仁愛區,劉銘傳路,0.834239483,None,4,4,住家用,鋼筋混凝土加強磚造,公寓(5樓含以下無電梯),48.91666667,-0.826254617,-0.819325686,0,325671,2780041,,-0.263796335,-1.118232642,-0.438451903,0.833236471
TR-10605,台北市,萬華區,民和街,0.881465432,None,2,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),23.08333333,-0.318937362,-0.819325686,0,300229,2768700,,-0.270585726,-0.244589753,-0.438451903,2.09806248
TR-10606,桃園市,桃園區,南華街,-1.086546825,None,4,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),41.08333333,-1.300248655,-0.819325686,0,280987,2765168,,-1.194508729,-0.659228859,-0.438451903,0.786391063
TR-10607,花蓮縣,花蓮市,南京街,-0.830661491,None,6,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.416666667,-0.923926116,0.810441655,1,311768,2652329,,-1.171877425,-0.910059923,-0.438451903,1.442226772
TR-10608,桃園市,觀音區,福德街,0.631492354,None,2,5,集合住宅,鋼筋混凝土造,公寓(5樓含以下無電梯),2,-0.680321907,-0.178232372,1,263751,2770795,,-0.754046967,-0.625102184,-0.438451903,0.997195398
TR-10609,新北市,板橋區,南雅南路二段,0.850029533,None,13,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.25,2.331982022,0.907764254,1,295647,2765664,,2.018570716,2.320029899,-0.438451903,2.753898188
TR-10610,高雄市,左營區,博愛四路,-1.189987276,None,16,28,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.166666667,-0.383285643,0.540101101,1,179489,2509549,,-0.725192054,-0.708712538,0.313119035,1.606185699
TR-10611,新北市,樹林區,保安街一段,-0.052358619,None,3,4,住家用,加強磚造,公寓(5樓含以下無電梯),47.91666667,-1.093989431,-0.819325686,0,292790,2765245,,-0.612601314,-1.642077109,-0.438451903,1.489072179
TR-10612,新北市,板橋區,中山路一段,0.238447481,None,3,4,住家用,加強磚造,公寓(5樓含以下無電梯),46.91666667,-0.741222959,-0.819325686,0,297470,2767446,,-0.445412553,0.815043516,-0.438451903,2.168330591
TR-10613,台南市,永康區,中華路,-0.71359401,None,5,17,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),29.41666667,-0.139681435,-0.819325686,0,171274,2546001,,-0.060963269,-0.140503394,-0.438451903,0.856659175
TR-10614,新北市,鶯歌區,尖山路,2.856207087,None,7,7,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),8.833333333,1.83960276,-0.819325686,1,284529,2759998,七層108.05㎡、夾層七層25.71㎡,1.403565018,1.359363988,0.402795113,1.43285769
TR-10615,新北市,新莊區,公園路,0.029619861,None,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),43.16666667,-0.676874678,-0.819325686,0,295692,2770261,,-0.060397486,-0.874226914,-0.438451903,1.746721922
TR-10616,台北市,中正區,濟南路二段,0.074875058,None,5,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),50.08333333,-0.356282347,-0.819325686,0,303207,2770484,,0.266907754,-1.642077109,-0.438451903,4.346642051
TR-10617,新北市,中和區,中原二街,0.490439379,None,4,24,集合住宅,其他,住宅大樓(11層含以上有電梯),1,0.292945851,0.503025825,1,299252,2767165,,-0.043424008,-0.036417034,0.033415078,2.613361965
TR-10618,台北市,中山區,新生北路三段,0.474745463,None,2,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),35.58333333,0.121158921,-0.819325686,0,303326,2772933,,0.655317516,0.282667381,0.947257015,3.081816042
TR-10619,新北市,土城區,中央路四段,-0.856785973,None,12,18,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),24.16666667,-0.023624713,-0.819325686,0,292309,2761354,,0.369597298,0.011360312,0.069712538,1.816990033
TR-10620,新北市,三峽區,中華路,-0.655456824,None,2,9,商業用,鋼筋混凝土造,華廈(10層含以下有電梯),23,-0.110954523,-0.819325686,0,287742,2758311,,0.230131884,0.036955318,-0.438451903,1.325113252
TR-10621,台北市,松山區,八德路二段,0.663769428,None,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),44.25,-0.276421533,-0.819325686,0,305107,2771049,,0.292367971,0.925955211,-0.438451903,3.12866145
TR-10622,新北市,蘆洲區,長興路,0.503489603,住,5,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.166666667,0.032105495,0.265126137,1,296491,2775949,,-0.382610683,-0.725775876,1.639043901,2.425980334
TR-10623,新北市,淡水區,民權路,-0.708979566,None,6,29,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.91666667,0.96745373,0.347000705,1,296325,2780658,,0.569318559,0.58127579,0.902418976,2.425980334
TR-10624,台北市,士林區,至善路二段,0.652689956,None,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),6.25,-0.898646434,0.841337718,1,305145,2776717,,-1.174989229,-0.875933247,-0.438451903,3.540901038
TR-10625,台北市,中正區,廈門街,-1.032495344,None,7,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.25,-0.841767149,-0.819325686,0,302237,2768624,,-1.274566968,0.146160679,-0.438451903,4.065569605
TR-10626,新北市,三峽區,民生街,0.224508015,None,10,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.833333333,0.11828623,0.572541967,1,288273,2758709,,-0.031542573,-0.676292197,-0.152342512,1.980948961
TR-10627,新北市,新莊區,民本街,-0.119195955,None,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),41.33333333,-0.72168866,-0.819325686,0,293256,2768116,,-0.335084944,0.338976395,-0.438451903,1.465649475
TR-10628,台南市,安平區,永華路二段,-0.685354575,None,3,22,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),1,-0.139681435,0.696126221,1,165851,2543340,,-0.46436627,-0.422048465,0.368632798,1.882573604
TR-10629,高雄市,岡山區,竹圍東街,-0.385391688,None,4,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),28.91666667,-0.169557423,-0.819325686,0,178572,2522158,,-0.161955465,-0.266772092,-0.054125855,0.903504583
TR-10630,新竹市,新竹市,慈濟路,-0.944460407,None,22,24,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),1.666666667,-0.707325204,0.467495352,1,251480,2742791,,-1.028168642,-0.817917899,0.127361446,2.917857115
TR-10631,新北市,新店區,禾豐二路,11.15590932,None,2,2,住家用,鋼筋混凝土造,透天厝,26.58333333,0.25100456,-0.819325686,0,302053,2758425,,0.644850538,-0.918591592,-0.438451903,1.629608402
TR-10632,宜蘭縣,礁溪鄉,塭底路,0.431124548,農,2,4,住家用,鋼筋混凝土加強磚造,公寓(5樓含以下無電梯),27.66666667,-0.772248024,-0.819325686,0,331584,2744454,,-0.58346351,-0.365739451,-0.438451903,0.64585484
TR-10633,高雄市,鼓山區,美術東四路,1.306258641,None,15,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.41666667,3.814865188,2.239384585,2,177035,2506925,,3.904607048,2.043603829,-0.438451903,1.67645381
TR-10634,新北市,新莊區,中平路,-0.974742695,None,6,18,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.25,-0.900370049,0.762552757,1,294922,2771554,,-1.212613773,-1.181366992,0.217037523,2.636784669
TR-10635,新北市,樹林區,學勤路,-0.892451779,None,18,27,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14,-0.354558732,-0.819325686,0,288370,2759975,,-0.522641879,-0.659228859,-0.438451903,2.262021407
TR-10636,新北市,中和區,中原二街,1.225674107,None,20,24,集合住宅,鋼骨造,住宅大樓(11層含以上有電梯),0.75,1.170265725,0.503025825,1,299279,2767197,,0.735941538,1.047104908,-0.120315341,3.12866145
TR-10637,高雄市,楠梓區,德民路,-1.011994716,None,11,23,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.91666667,-0.237352933,-0.341981508,1,178150,2514025,,-0.229566487,0.013066645,-0.209991419,0.973772694
TR-10638,基隆市,中正區,正榮街,0.397477561,None,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),25.58333333,-0.340195276,1.29087544,1,326834,2782071,,-0.249934661,0.523260442,-0.438451903,0.786391063
TR-10639,桃園市,中壢區,永昌路,-0.29634734,None,10,15,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.5,-0.385583796,2.40776813,2,270950,2767543,,-0.70284364,-0.853750908,0.39211939,2.027794368
TR-10640,台中市,北屯區,環太東路,-0.356503346,None,8,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.333333333,-0.561967032,0.2960222,1,222496,2672453,,-0.825901358,-0.398159793,-0.438451903,1.489072179
TR-10641,台北市,萬華區,長沙街二段,-0.689512381,None,6,11,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),33.16666667,0.061981483,-0.819325686,0,300836,2770364,,0.361110559,-1.3434687,0.16579405,2.051217072
TR-10642,台北市,大安區,和平東路二段,0.656487258,None,2,4,住家用,加強磚造,公寓(5樓含以下無電梯),53.91666667,-0.748691956,-0.819325686,0,304489,2768481,,-0.050213399,-1.642077109,-0.438451903,4.065569605
TR-10643,台北市,大同區,赤峰街,-0.215931042,None,2,2,其他,加強磚造,公寓(5樓含以下無電梯),35.75,-1.458821206,-0.819325686,0,302507,2772194,,-1.206107273,-1.642077109,-0.438451903,3.245774969
TR-10644,新北市,三峽區,學勤路,-0.908097628,None,17,19,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.08333333,-0.421205166,-0.819325686,0,288034,2759809,,-0.685587271,-0.241177086,-0.438451903,2.285444111
TR-10645,桃園市,桃園區,逸林街,-0.087423586,None,5,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16,-0.099463759,0.543190707,1,279075,2765196,,-0.364505639,-0.172923735,0.787121161,1.231422437
TR-10646,台中市,西區,五權西四街,0.217490215,None,12,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.16666667,1.820068461,0.268215743,1,215670,2670024,,1.77443552,0.588101125,-0.143801933,1.653031106
TR-10647,新北市,汐止區,建成路,-0.611811875,None,3,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.33333333,-0.452230231,0.725477481,1,316703,2774109,,-0.498313227,-0.065424708,-0.438451903,1.934103553
TR-10648,台北市,大安區,通化街,0.120322524,None,3,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),42.25,0.237790181,-0.819325686,0,305834,2768981,,0.837216625,1.744995419,-0.438451903,3.784497158
TR-10649,新北市,新店區,新店路,-1.405400092,None,7,19,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.5,-1.324379261,-0.819325686,0,304291,2761175,,-1.504274708,-1.229144337,-0.438451903,3.152084154
TR-10650,台北市,大安區,浦城街,0.976373969,None,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),41.66666667,-0.081078536,-0.819325686,0,303152,2768472,,0.503404885,1.572655709,-0.438451903,3.831342566
TR-10651,新北市,樹林區,鎮前街,0.010729481,住,5,5,集合住宅,鋼筋混凝土造,公寓(5樓含以下無電梯),5.583333333,-0.949205798,-0.819325686,0,292051,2763966,,-1.064378729,-0.271891094,-0.438451903,1.957526257
TR-10652,新北市,五股區,成泰路一段,-0.401494174,None,12,16,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.33333333,-0.356282347,-0.462476155,1,293615,2773279,,-0.063792182,0.021598314,-0.08828817,1.348535956
TR-10653,台北市,萬華區,青年路,0.390315559,None,12,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),39.16666667,-0.082227612,-0.819325686,0,300691,2768565,,-0.027582095,0.086438997,-0.438451903,2.332289519
TR-10654,台北市,中山區,五常街,-0.392818058,None,13,17,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.833333333,-0.143703202,0.821255277,1,304230,2773014,,-0.474267466,-0.503952486,0.588552703,4.674559906
TR-10655,新竹縣,竹北市,光明六路,2.11861707,None,22,29,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.5,4.872015527,1.689434657,2,253824,2744820,,4.79373442,3.657795573,1.916612713,2.051217072
TR-10656,台南市,安平區,建平五街,-0.692444476,None,6,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),27.25,-1.000914238,0.106011411,1,165619,2543255,,-1.080786424,-0.997082945,-0.438451903,1.301690548
TR-10657,桃園市,龜山區,文二三街,-0.95743853,None,6,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),18.25,-0.937140495,-0.819325686,0,286690,2772431,,-1.042878989,-0.701887203,-0.438451903,1.629608402
TR-10658,桃園市,大園區,致遠一路,5.021486822,None,7,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.25,5.637874985,2.498911517,2,271255,2766319,,5.129243508,3.427440514,-0.438451903,1.231422437
TR-10659,新北市,汐止區,福安街,-0.817539166,None,9,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.33333333,-0.897497357,-0.819325686,0,316874,2773060,,-0.855039163,-0.433992802,-0.438451903,2.144907888
TR-10660,新北市,中和區,大智街,0.626853877,None,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),44.83333333,-0.934267804,-0.819325686,0,302925,2765012,,-0.352058422,-1.642077109,-0.438451903,1.816990033
TR-10661,桃園市,蘆竹區,大新三街,0.39497807,None,4,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.5,0.252153637,0.657506141,1,275922,2768074,,-0.144699095,0.263897709,1.378556246,1.292321467
TR-10662,新北市,蘆洲區,信義路,0.009984441,None,2,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),41.33333333,-0.963569254,-0.819325686,0,298200,2775435,,-0.569884727,-0.618276849,-0.438451903,1.582762995
TR-10663,台中市,潭子區,榮興街,-0.229630172,None,12,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),28.83333333,0.045319875,-0.819325686,1,219644,2675995,,0.128573906,-0.259946757,1.16717692,1.114308917
TR-10664,新北市,三峽區,大同路,0.747237989,None,11,11,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.5,0.546317209,0.405703225,1,288083,2757827,十一層74.36㎡、第十一層夾層23.79㎡,0.39618908,-0.191693407,0.041955657,1.816990033
TR-10665,高雄市,左營區,光興街,-0.34390976,None,17,19,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.33333333,0.462434628,-0.025296858,1,179152,2506831,,0.381761624,0.441356421,0.161523761,1.301690548
TR-10666,台北市,內湖區,康樂街,0.846304331,None,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),37.83333333,-0.062118774,-0.819325686,0,312189,2773797,,0.607225994,-0.456175141,-0.438451903,2.191753295
TR-10667,新北市,土城區,中央路二段,-0.67641409,None,12,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.58333333,0.195274352,-0.819325686,0,294458,2762904,,0.565923864,0.738258497,0.308848746,1.582762995
TR-10668,新北市,新店區,順安街,-0.619070011,None,15,20,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.916666667,0.353272365,0.971101184,1,304591,2764415,,0.238052841,0.492546434,-0.438451903,3.269197673
TR-10669,新北市,三重區,三和路四段,-0.82431663,None,4,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.75,-0.702728898,-0.341981508,1,299048,2774779,,-0.90426225,-0.720656875,-0.081882736,2.847589004
TR-10670,台南市,東區,長東街,1.700264856,None,6,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),20.91666667,1.90797281,-0.034565677,1,170985,2540383,,1.905414194,3.040102749,-0.438451903,1.020618102
TR-10671,台南市,東區,林森路一段,1.671857186,None,13,26,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.083333333,3.030045969,1.567395207,2,170201,2542770,,2.919013741,2.779033682,-0.438451903,1.863835441
TR-10672,新北市,新莊區,民安西路,-0.52791071,None,8,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.83333333,-0.231607551,0.82280008,1,293140,2767981,,-0.332256031,-0.326493774,-0.242018589,1.67645381
TR-10673,新北市,永和區,中山路一段,-1.399704138,None,12,12,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),19.66666667,-1.316335726,-0.819325686,0,301329,2766817,,-1.321809816,-1.642077109,-0.438451903,2.941279819
TR-10674,台中市,太平區,振武路,-0.236311503,None,3,6,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),25.33333333,-0.704452513,-0.819325686,0,220026,2672119,,-0.671725597,-0.828155902,-0.438451903,1.06746351
TR-10675,新北市,汐止區,忠孝東路,-0.102588764,None,7,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),23.58333333,0.042447184,-0.819325686,0,317165,2774118,,0.04285784,1.260396629,-0.438451903,1.934103553
TR-10676,桃園市,龜山區,文化一路,-0.726956671,None,22,28,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.166666667,0.496906922,0.818165671,1,289034,2770294,,0.102265014,1.06587458,-0.438451903,1.662400188
TR-10677,高雄市,三民區,德興街,-0.14601741,None,9,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.416666667,0.061981483,-0.050013709,1,177103,2505376,,-0.477662161,0.154692348,0.817013187,1.512494883
TR-10678,新北市,淡水區,中正東路一段,-0.586552602,None,15,24,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.83333333,-0.207476946,0.008688811,1,295669,2784157,,-0.470024096,0.20076336,-0.005017526,1.442226772
TR-10679,新竹市,新竹市,明湖路,-0.372485665,None,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),31.33333333,-0.357431423,-0.819325686,0,246759,2743146,,-0.431267987,-0.391334457,-0.438451903,1.207999733
TR-10680,基隆市,暖暖區,暖暖街,1.608889253,None,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),29.41666667,-0.289061374,-0.819325686,0,324478,2776250,,0.25955258,0.193938025,-0.438451903,0.833236471
TR-10681,新北市,五股區,四維路,-0.139888852,None,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),38.25,-0.8124657,-0.819325686,0,297165,2774196,,-0.531694401,0.632465803,-0.438451903,1.348535956
TR-10682,新北市,永和區,中和路,0.444487208,None,12,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),32.41666667,3.059921957,-0.080909772,1,301319,2765825,,4.128656962,3.464979857,-0.438451903,2.004371664
TR-10683,台北市,萬華區,西寧南路,-1.249830846,None,10,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),34.58333333,-0.865897755,-0.819325686,0,301153,2771020,,-0.710764597,-1.642077109,-0.438451903,2.730475484
TR-10684,新北市,中和區,中山路二段,0.060887525,None,4,4,住家用,加強磚造,公寓(5樓含以下無電梯),52.41666667,-1.033088379,-0.819325686,0,299072,2766570,,-0.513306466,-1.642077109,-0.438451903,1.442226772
TR-10685,新北市,新莊區,八德街,-0.463644966,None,5,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.916666667,-0.156917582,1.519506309,1,292910,2768034,,-0.303118226,-1.283747018,0.456173731,1.582762995
TR-10686,台北市,內湖區,行善路,3.118028712,None,6,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),10.91666667,2.496874493,3.224969005,2,309116,2772730,,1.84176365,1.188730611,2.719427125,3.620538231
TR-10687,新北市,板橋區,文化路二段,0.082157227,None,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),44.16666667,-0.924500654,-0.819325686,0,298164,2769703,,-0.336216509,-1.642077109,-0.438451903,2.262021407
TR-10688,新北市,三重區,溪尾街,-0.507506216,None,9,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),31.75,0.196997967,0.527742675,1,299615,2774565,,0.611752255,0.804805514,-0.229207721,1.770144626
TR-10689,基隆市,安樂區,麥金路,0.501038179,None,12,22,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.166666667,2.612931215,-0.077820166,1,322674,2779606,,2.05195189,4.481954782,-0.041314987,1.442226772
TR-10690,台北市,士林區,志成街,2.583089689,None,5,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),21.25,1.559228105,0.334642279,2,303467,2776578,,1.265514061,0.292905383,-0.438451903,3.503424712
TR-10691,新北市,中和區,圓通路,-0.611090868,None,4,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),23,-0.923926116,0.155445112,1,299973,2764669,,-1.001293968,0.002828643,-0.438451903,1.816990033
TR-10692,新北市,三重區,永福街,-0.001311333,None,5,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),26.66666667,-0.018453869,-0.819325686,0,298532,2774450,,0.375255124,-0.207050411,-0.094693604,1.67645381
TR-10693,新北市,林口區,文化三路一段,-0.756445851,None,7,24,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.5,-0.461997381,0.377896768,1,286601,2773663,,-0.832124967,-0.881052249,0.599228427,2.332289519
TR-10694,台北市,北投區,富貴一路,1.180659246,None,8,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),32.83333333,1.655175989,1.201276856,1,302822,2778580,,2.507689783,1.919041464,-0.438451903,2.894434411
TR-10695,台北市,內湖區,新富街,2.732314075,None,13,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.916666667,3.202981975,3.021054987,2,309133,2772530,,2.594254522,1.601663383,2.544345259,3.175506858
TR-10696,新北市,樹林區,學勤路,-0.494359858,None,12,27,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14,0.566426047,1.040617327,1,288338,2760026,,0.383741863,0.572744121,-0.438451903,2.191753295
TR-10697,新北市,新莊區,新北大道四段,-0.206870389,None,10,26,一般事務所,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.666666667,0.419344261,1.048341343,1,295227,2772426,,0.088686232,0.391872742,-0.438451903,2.753898188
TR-10698,高雄市,鼓山區,美術北五街,-0.78086395,None,13,29,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.583333333,0.278007857,0.152355506,1,176963,2507299,,0.037200014,-0.181455404,0.586417558,1.746721922
TR-10699,台中市,西屯區,東大路一段,0.505027751,None,9,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.83333333,0.223426725,-0.819325686,0,210108,2676498,,-0.108489008,-0.333319109,-0.137396499,0.940980909
TR-10700,新北市,蘆洲區,中正路,0.137362319,None,3,13,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.08333333,-0.016155716,1.103954257,1,297363,2775276,,0.213441297,0.127391008,-0.438451903,1.887258145
TR-10701,台中市,西區,大進街,-0.266882193,None,6,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),22,1.028354783,0.416516847,1,214600,2671224,,0.736507321,1.717694079,0.236253826,1.512494883
TR-10702,高雄市,苓雅區,鐵道一街,0.966351973,None,2,4,其他,鋼筋混凝土造,公寓(5樓含以下無電梯),42.33333333,-0.703303436,-0.819325686,0,180819,2504161,,0.023621231,-1.642077109,-0.438451903,0.997195398
TR-10703,桃園市,桃園區,大興西路二段,-0.497604389,None,5,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),11.5,-0.5659888,0.696126221,1,280240,2766814,,-0.760553467,-0.551729832,-0.118180196,1.863835441
TR-10704,新北市,中和區,連城路,0.721041406,None,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),43,-0.402245405,-0.819325686,0,299913,2765450,,0.176948319,0.388460074,-0.438451903,1.910680849
TR-10705,新北市,五股區,蓬萊路,0.122461511,None,9,9,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),0.333333333,-0.844065302,0.469040155,1,293814,2774801,,-0.987149402,-1.193311328,-0.438451903,1.395381364
